proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk,is_weather,resolved
0xb40e89677d59665d5188541ad860450a6e2a7cc9,20574061704209012547931182821181103620430305782603309565796242103008931788479,0xa17aeedaafc5423e4dcc36a59f896ca653630230d84ca80dee65a200438aa2f1,1854.9357,0.6496,1205.0608,1854.0083,648.9474,53.8518,1854.9357,0.0,53.8518,0.9995,False,True,Will the highest temperature in Hong Kong be 33°C on July 22?,highest-temperature-in-hong-kong-on-july-22-2026-33c,https://polymarket-upload.s3.us-east-2.amazonaws.com/hongkong-ae9cc75f37.jpg,724027,highest-temperature-in-hong-kong-on-july-22-2026,Yes,0,No,10984864048046262789285854165070562168307032150271577587629358907111949728806,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,10984864048046262789285854165070562168307032150271577587629358907111949728806,0xa17aeedaafc5423e4dcc36a59f896ca653630230d84ca80dee65a200438aa2f1,1763.5822,0.3705,653.5165,0.8817,-652.6348,-99.865,1763.5822,0.0,-99.865,0.0005,False,True,Will the highest temperature in Hong Kong be 33°C on July 22?,highest-temperature-in-hong-kong-on-july-22-2026-33c,https://polymarket-upload.s3.us-east-2.amazonaws.com/hongkong-ae9cc75f37.jpg,724027,highest-temperature-in-hong-kong-on-july-22-2026,No,1,Yes,20574061704209012547931182821181103620430305782603309565796242103008931788479,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,37519924432083525301778515295013392761534998534208030071329513046714130157978,0x7dab3a056a4823af5822648f317f272de265e14d515458d81e9743661f52ccc3,1036.4369,0.3878,401.953,0.5182,-401.4348,-99.871,1036.4369,0.0,-99.871,0.0005,False,True,Will the highest temperature in London be 25°C on July 22?,highest-temperature-in-london-on-july-22-2026-25c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,No,1,Yes,64505137173642697296443583524565462261047703488702627532501108513693920162695,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,37060303915930776223529429686993287809001649238307758955830855212421250569748,0xafa4756911816763c62a4509d687ed90ca20aa4987da3b938e162b559db06b88,895.9137,0.8508,762.2765,895.4657,133.1891,17.4725,895.9137,0.0,17.4725,0.9995,False,True,Will the highest temperature in London be 24°C on July 22?,highest-temperature-in-london-on-july-22-2026-24c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,No,1,Yes,69208094408018963269104727410935358493404020372942455033397849016266282649186,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,88100131554627288534421506870590455485636925976092870365519378423694507314944,0x9b5dbd38362ce9461e4f83816e77034f5ba5185a46b6cb05cdddc45d15d2bcc4,891.2437,0.1246,111.0525,4.4562,-106.5963,-95.9872,891.2437,0.0,-95.9873,0.005,False,True,Will the highest temperature in San Francisco be between 76-77°F on July 22?,highest-temperature-in-san-francisco-on-july-22-2026-76-77f,https://polymarket-upload.s3.us-east-2.amazonaws.com/san-francisco-e705a842df.jpg,727283,highest-temperature-in-san-francisco-on-july-22-2026,Yes,0,No,10108909209146570321965282823550522888697173739787859623829396886177961998769,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,64505137173642697296443583524565462261047703488702627532501108513693920162695,0x7dab3a056a4823af5822648f317f272de265e14d515458d81e9743661f52ccc3,885.0344,0.5378,476.0396,884.5919,408.5522,85.8231,885.0344,0.0,85.8231,0.9995,False,True,Will the highest temperature in London be 25°C on July 22?,highest-temperature-in-london-on-july-22-2026-25c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,Yes,0,No,37519924432083525301778515295013392761534998534208030071329513046714130157978,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,86606303108627248605981988011296014275542606446146470457781211330492768745515,0xfe1182960ae1e177943e1d3cd0ed3936db82732b74465cdc3b946d1a91ae9501,859.1977,0.64,549.945,24.0575,-525.8875,-95.6254,859.1977,0.0,-95.6254,0.028,False,True,Will the highest temperature in Los Angeles be between 76-77°F on July 22?,highest-temperature-in-los-angeles-on-july-22-2026-76-77f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,727282,highest-temperature-in-los-angeles-on-july-22-2026,No,1,Yes,48394137501384739191778192250690198796974703350498063611873985373940537904033,2026-07-22,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,10108909209146570321965282823550522888697173739787859623829396886177961998769,0x9b5dbd38362ce9461e4f83816e77034f5ba5185a46b6cb05cdddc45d15d2bcc4,858.4829,0.8438,724.4368,854.1905,129.7536,17.9109,858.4829,0.0,17.9109,0.995,False,True,Will the highest temperature in San Francisco be between 76-77°F on July 22?,highest-temperature-in-san-francisco-on-july-22-2026-76-77f,https://polymarket-upload.s3.us-east-2.amazonaws.com/san-francisco-e705a842df.jpg,727283,highest-temperature-in-san-francisco-on-july-22-2026,No,1,Yes,88100131554627288534421506870590455485636925976092870365519378423694507314944,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,48394137501384739191778192250690198796974703350498063611873985373940537904033,0xfe1182960ae1e177943e1d3cd0ed3936db82732b74465cdc3b946d1a91ae9501,837.3937,0.3051,255.5106,813.9467,558.436,218.5568,837.3937,0.0,218.5569,0.972,False,True,Will the highest temperature in Los Angeles be between 76-77°F on July 22?,highest-temperature-in-los-angeles-on-july-22-2026-76-77f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,727282,highest-temperature-in-los-angeles-on-july-22-2026,Yes,0,No,86606303108627248605981988011296014275542606446146470457781211330492768745515,2026-07-22,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,69208094408018963269104727410935358493404020372942455033397849016266282649186,0xafa4756911816763c62a4509d687ed90ca20aa4987da3b938e162b559db06b88,829.0675,0.134,111.1771,0.4145,-110.7626,-99.6271,829.0675,0.0,-99.6271,0.0005,False,True,Will the highest temperature in London be 24°C on July 22?,highest-temperature-in-london-on-july-22-2026-24c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,Yes,0,No,37060303915930776223529429686993287809001649238307758955830855212421250569748,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,15183882332276376227823078359266795082223549457874288348646549104378950429807,0xfe8d9c056c0ba4e3dd092c566db24b8dec3b76f3864fc60325274b4b717d8e47,785.8654,0.2996,235.4798,0.3929,-235.0869,-99.8331,785.8654,0.0,-99.8331,0.0005,False,True,Will the highest temperature in London be 26°C on July 22?,highest-temperature-in-london-on-july-22-2026-26c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,Yes,0,No,77057940062505913942103511569377331737814561287285126461343256122674453392841,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,77057940062505913942103511569377331737814561287285126461343256122674453392841,0xfe8d9c056c0ba4e3dd092c566db24b8dec3b76f3864fc60325274b4b717d8e47,779.8097,0.682,531.8965,779.4198,247.5232,46.5359,779.8097,0.0,46.5359,0.9995,False,True,Will the highest temperature in London be 26°C on July 22?,highest-temperature-in-london-on-july-22-2026-26c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-london-on-jan-22-eouu0bkjph8i.jpg,723997,highest-temperature-in-london-on-july-22-2026,No,1,Yes,15183882332276376227823078359266795082223549457874288348646549104378950429807,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,60573534198924265923850660565464047491309722877423650995111375513583974906069,0x290aa4b0f8a0d350eca48f5b97c79509f368122c37f531e8397d0cbd6e116feb,711.1321,0.4272,303.8319,710.7765,406.9445,133.9373,711.1321,0.0,133.9373,0.9995,False,True,Will the highest temperature in Paris be 26°C on July 22?,highest-temperature-in-paris-on-july-22-2026-26c,https://polymarket-upload.s3.us-east-2.amazonaws.com/paris-f08f5c4a28.jpg,723998,highest-temperature-in-paris-on-july-22-2026,Yes,0,No,3163681722457800579883110563013296827988842825751035951809717065373521339471,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,3163681722457800579883110563013296827988842825751035951809717065373521339471,0x290aa4b0f8a0d350eca48f5b97c79509f368122c37f531e8397d0cbd6e116feb,693.665,0.5769,400.1927,0.3468,-399.8459,-99.9133,693.665,0.0,-99.9133,0.0005,False,True,Will the highest temperature in Paris be 26°C on July 22?,highest-temperature-in-paris-on-july-22-2026-26c,https://polymarket-upload.s3.us-east-2.amazonaws.com/paris-f08f5c4a28.jpg,723998,highest-temperature-in-paris-on-july-22-2026,No,1,Yes,60573534198924265923850660565464047491309722877423650995111375513583974906069,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,6134801413620038727286555743752690471763899822751875793799329050238105764194,0xb24ca8c20917ec69d6be4ef25ae9d459b0216218d8943de24c127378738c1b31,662.5967,0.3248,215.2637,0.3312,-214.9325,-99.8461,662.5967,0.0,-99.8461,0.0005,False,True,Will the highest temperature in Hong Kong be 32°C on July 22?,highest-temperature-in-hong-kong-on-july-22-2026-32c,https://polymarket-upload.s3.us-east-2.amazonaws.com/hongkong-ae9cc75f37.jpg,724027,highest-temperature-in-hong-kong-on-july-22-2026,Yes,0,No,75074087789283819312941150411230583558525283595647769766072131649345270291967,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,75074087789283819312941150411230583558525283595647769766072131649345270291967,0xb24ca8c20917ec69d6be4ef25ae9d459b0216218d8943de24c127378738c1b31,618.4058,0.6701,414.4339,618.0966,203.6626,49.1423,618.4058,0.0,49.1423,0.9995,False,True,Will the highest temperature in Hong Kong be 32°C on July 22?,highest-temperature-in-hong-kong-on-july-22-2026-32c,https://polymarket-upload.s3.us-east-2.amazonaws.com/hongkong-ae9cc75f37.jpg,724027,highest-temperature-in-hong-kong-on-july-22-2026,No,1,Yes,6134801413620038727286555743752690471763899822751875793799329050238105764194,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,81563148653193557034434213476350460740681672648075130650820668653459040807370,0xa12bdb488e48559ce54df14bc70c385fec08a7089af66f3bb6f14fe03c565c55,555.1651,0.311,172.6585,0.2775,-172.381,-99.8392,555.1651,0.0,-99.8392,0.0005,False,True,Will the highest temperature in Sao Paulo be 23°C on July 22?,highest-temperature-in-sao-paulo-on-july-22-2026-23c,https://polymarket-upload.s3.us-east-2.amazonaws.com/sao paulo-7deca91e54.jpg,727263,highest-temperature-in-sao-paulo-on-july-22-2026,No,1,Yes,20044516980327282643766655108803210847968740819964036704546012261294203321719,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,114597111423995166751074116224406630146725263549485277371541178708766672680910,0xaa75ff2a83eaa6623eeaf0000399d7a8962dfffc2db95d81d22b8e2e8e87409e,550.3659,0.7687,423.0987,533.3046,110.2058,26.0472,550.3659,0.0,26.0473,0.969,False,True,Will the highest temperature in San Francisco be between 74-75°F on July 22?,highest-temperature-in-san-francisco-on-july-22-2026-74-75f,https://polymarket-upload.s3.us-east-2.amazonaws.com/san-francisco-e705a842df.jpg,727283,highest-temperature-in-san-francisco-on-july-22-2026,No,1,Yes,3636702506775850018464524268293949307443390905190103780763313786058068884442,2026-07-22,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,60577125184127715397048527157493900569329957231324636835654507038028578363821,0xa09fdaef624b2ee9a69ae61d812e38d7b291bc10027ef1880bd210d8f152d48f,546.116,0.3893,212.6406,0.273,-212.3676,-99.8715,546.116,0.0,-99.8716,0.0005,False,True,Will the highest temperature in New York City be between 86-87°F on July 22?,highest-temperature-in-nyc-on-july-22-2026-86-87f,https://polymarket-upload.s3.us-east-2.amazonaws.com/test-nyc-weather-pciture-cgUEW73XBkei.jpg,727274,highest-temperature-in-nyc-on-july-22-2026,Yes,0,No,37693059888332139340251467625673893451760419174824632804828875957236872143090,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,3636702506775850018464524268293949307443390905190103780763313786058068884442,0xaa75ff2a83eaa6623eeaf0000399d7a8962dfffc2db95d81d22b8e2e8e87409e,519.1212,0.2092,108.6193,16.0927,-92.5266,-85.1842,519.1212,0.0,-85.1843,0.031,False,True,Will the highest temperature in San Francisco be between 74-75°F on July 22?,highest-temperature-in-san-francisco-on-july-22-2026-74-75f,https://polymarket-upload.s3.us-east-2.amazonaws.com/san-francisco-e705a842df.jpg,727283,highest-temperature-in-san-francisco-on-july-22-2026,Yes,0,No,114597111423995166751074116224406630146725263549485277371541178708766672680910,2026-07-22,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,24234980287550804715501185120031749981464802166690156698147324819716179139045,0x10b13471b107abb224e0d86ffe478bfa487f31428a47927da5fa3743570c3a7f,514.1339,0.4754,244.4223,0.7712,-243.6511,-99.6844,514.1339,0.0,-99.6844,0.0015,False,True,Will the highest temperature in New York City be between 88-89°F on July 22?,highest-temperature-in-nyc-on-july-22-2026-88-89f,https://polymarket-upload.s3.us-east-2.amazonaws.com/test-nyc-weather-pciture-cgUEW73XBkei.jpg,727274,highest-temperature-in-nyc-on-july-22-2026,No,1,Yes,15130655568756620692100175887933233554727074030980708222941799759380940784273,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,59265304903982003420698845072850718236799058618401085540963947437710041682762,0x487e9931ca1f5e3bdff65880bc53555d9eab3b9fa4d437d3e762aeea77b5d4db,495.6853,0.3566,176.808,0.0,-176.808,-99.9999,495.6853,0.0,-100.0,0.0,True,True,Will the highest temperature in Milan be 30°C on July 21?,highest-temperature-in-milan-on-july-21-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,720237,highest-temperature-in-milan-on-july-21-2026,No,1,Yes,109404246564252789650554515724224803459079440461450610764410773823364213156906,2026-07-21,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,27141526973241773924907995217213079297156461958970600294134991646487094809174,0xafba093bd73a7ae6620d2397678f30f3a93d954939a993df08d0f7ece1e286c7,476.798,0.4402,209.8879,5.2447,-204.6432,-97.5011,476.798,0.0,-97.5011,0.011,False,True,Will the highest temperature in Los Angeles be between 78-79°F on July 22?,highest-temperature-in-los-angeles-on-july-22-2026-78-79f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,727282,highest-temperature-in-los-angeles-on-july-22-2026,Yes,0,No,7055402545790469184742361849380825616945248706375380549256193588709396457386,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,37693059888332139340251467625673893451760419174824632804828875957236872143090,0xa09fdaef624b2ee9a69ae61d812e38d7b291bc10027ef1880bd210d8f152d48f,473.2205,0.5424,256.7056,472.9839,216.2782,84.2514,473.2205,0.0,84.2514,0.9995,False,True,Will the highest temperature in New York City be between 86-87°F on July 22?,highest-temperature-in-nyc-on-july-22-2026-86-87f,https://polymarket-upload.s3.us-east-2.amazonaws.com/test-nyc-weather-pciture-cgUEW73XBkei.jpg,727274,highest-temperature-in-nyc-on-july-22-2026,No,1,Yes,60577125184127715397048527157493900569329957231324636835654507038028578363821,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,78065959494374139719113279393471519163691258536383791245141980165123982948193,0x113546c8a41c749bd20e43468f38d744e1ffda889364156ed6b176de2707be19,460.6624,0.2876,132.4934,0.6909,-131.8025,-99.4785,460.6624,0.0,-99.4785,0.0015,False,True,Will the highest temperature in Los Angeles be between 80-81°F on July 22?,highest-temperature-in-los-angeles-on-july-22-2026-80-81f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,727282,highest-temperature-in-los-angeles-on-july-22-2026,Yes,0,No,46670336268555097946128806485009629641983118774472790528418206448813777450224,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,7055402545790469184742361849380825616945248706375380549256193588709396457386,0xafba093bd73a7ae6620d2397678f30f3a93d954939a993df08d0f7ece1e286c7,459.1327,0.5603,257.2695,454.0823,196.8127,76.5005,459.1327,0.0,76.5006,0.989,False,True,Will the highest temperature in Los Angeles be between 78-79°F on July 22?,highest-temperature-in-los-angeles-on-july-22-2026-78-79f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,727282,highest-temperature-in-los-angeles-on-july-22-2026,No,1,Yes,27141526973241773924907995217213079297156461958970600294134991646487094809174,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,20044516980327282643766655108803210847968740819964036704546012261294203321719,0xa12bdb488e48559ce54df14bc70c385fec08a7089af66f3bb6f14fe03c565c55,436.3057,0.4693,204.794,436.0876,231.2935,112.9395,436.3057,0.0,112.9395,0.9995,False,True,Will the highest temperature in Sao Paulo be 23°C on July 22?,highest-temperature-in-sao-paulo-on-july-22-2026-23c,https://polymarket-upload.s3.us-east-2.amazonaws.com/sao paulo-7deca91e54.jpg,727263,highest-temperature-in-sao-paulo-on-july-22-2026,Yes,0,No,81563148653193557034434213476350460740681672648075130650820668653459040807370,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,46670336268555097946128806485009629641983118774472790528418206448813777450224,0x113546c8a41c749bd20e43468f38d744e1ffda889364156ed6b176de2707be19,432.1799,0.7587,327.9023,431.5317,103.6293,31.6037,432.1799,0.0,31.6037,0.9985,False,True,Will the highest temperature in Los Angeles be between 80-81°F on July 22?,highest-temperature-in-los-angeles-on-july-22-2026-80-81f,https://polymarket-upload.s3.us-east-2.amazonaws.com/los-angeles-cdae9380c7.jpg,727282,highest-temperature-in-los-angeles-on-july-22-2026,No,1,Yes,78065959494374139719113279393471519163691258536383791245141980165123982948193,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,94607978887561055125178534863409492912849300236764529375688665034946772474203,0x1e757da6bc42ec95592d61f450faff619cabfb08301f5456870335297b45ff3f,412.4515,0.387,159.6253,0.0,-159.6253,-99.9999,412.4515,0.0,-100.0,0.0,True,True,Will the highest temperature in Milan be 30°C on July 22?,highest-temperature-in-milan-on-july-22-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,724030,highest-temperature-in-milan-on-july-22-2026,Yes,0,No,79477053294696485037967709702796443009198418302701198171288729049970163682636,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,15130655568756620692100175887933233554727074030980708222941799759380940784273,0x10b13471b107abb224e0d86ffe478bfa487f31428a47927da5fa3743570c3a7f,389.2139,0.3524,137.194,388.6301,251.436,183.2703,389.2139,0.0,183.2704,0.9985,False,True,Will the highest temperature in New York City be between 88-89°F on July 22?,highest-temperature-in-nyc-on-july-22-2026-88-89f,https://polymarket-upload.s3.us-east-2.amazonaws.com/test-nyc-weather-pciture-cgUEW73XBkei.jpg,727274,highest-temperature-in-nyc-on-july-22-2026,Yes,0,No,24234980287550804715501185120031749981464802166690156698147324819716179139045,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,31845606202345704917317762422574657392011683027756931624125755570613532023734,0x3e06dddda8b3c3500e4a55a50d2d26b23bb18631bdb95fc9448dcde60a288997,373.6338,0.4653,173.857,0.1868,-173.6702,-99.8925,373.6338,0.0,-99.8925,0.0005,False,True,Will the highest temperature in Milan be 29°C on July 22?,highest-temperature-in-milan-on-july-22-2026-29c,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,724030,highest-temperature-in-milan-on-july-22-2026,No,1,Yes,41150679904263748295601458293792637823345018044113311019607930364453055137953,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,79477053294696485037967709702796443009198418302701198171288729049970163682636,0x1e757da6bc42ec95592d61f450faff619cabfb08301f5456870335297b45ff3f,363.9843,0.5818,211.7926,363.9843,152.1916,71.8587,363.9843,0.0,71.8587,1.0,True,True,Will the highest temperature in Milan be 30°C on July 22?,highest-temperature-in-milan-on-july-22-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,724030,highest-temperature-in-milan-on-july-22-2026,No,1,Yes,94607978887561055125178534863409492912849300236764529375688665034946772474203,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,110218278642168322020199830061849282453617731414883687104149272565347244936879,0x4fa082f81b1c0fb2a712688ac8d4bc209f300e706040ff57270b5d23313012f9,360.7283,0.686,247.4902,360.5479,113.0576,45.6816,360.7283,0.0,45.6816,0.9995,False,True,Will the highest temperature in Warsaw be 22°C on July 22?,highest-temperature-in-warsaw-on-july-22-2026-22c,https://polymarket-upload.s3.us-east-2.amazonaws.com/warsaw-7f43eebaf6.jpg,724032,highest-temperature-in-warsaw-on-july-22-2026,Yes,0,No,103297117100715455566508034228352655863872274386281292441891538218709216606453,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,33589060326628508714626956764448969719299394349257940998312168290456899239023,0x3afbd82389268083f6694d6d82f7cc8997fdbc758a71690885646a1bc0e70acc,352.7046,0.1723,60.7967,0.1763,-60.6204,-99.7099,352.7046,0.0,-99.71,0.0005,False,True,Will the highest temperature in New York City be between 84-85°F on July 22?,highest-temperature-in-nyc-on-july-22-2026-84-85f,https://polymarket-upload.s3.us-east-2.amazonaws.com/test-nyc-weather-pciture-cgUEW73XBkei.jpg,727274,highest-temperature-in-nyc-on-july-22-2026,Yes,0,No,96974384072102358668094113002795400918447785179944539798281643951853786693545,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,104932627413266565132385585244970880957203789104947256709800216764478608813536,0x8ceb001ea4bc396b202979651d0f69ef48e3f346e3fa45f060685d263708c1b2,338.4103,0.3585,121.3224,0.1692,-121.1532,-99.8604,338.4103,0.0,-99.8605,0.0005,False,True,Will the highest temperature in Miami be between 92-93°F on July 22?,highest-temperature-in-miami-on-july-22-2026-92-93f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-miami-on-december-5-fjW5d7xet1Aq.jpg,727277,highest-temperature-in-miami-on-july-22-2026,No,1,Yes,87228000221983661404925428897731098114475161610633598773227571472769581497155,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,76107251258110039710807552051841053719085520935657353109663358119951321783480,0x2cfd5a5f0a0cc050e32e6b42a7183ec4e78c9a434c815303528b1e002ba7002a,336.5963,0.3858,129.8605,0.5048,-129.3557,-99.6112,336.5963,0.0,-99.6112,0.0015,False,True,Will the highest temperature in Toronto be 22°C on July 22?,highest-temperature-in-toronto-on-july-22-2026-22c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-toronto-on-december-6-ZHBngGPj9GGd.jpg,727265,highest-temperature-in-toronto-on-july-22-2026,No,1,Yes,6627619062264619470926286988379614188939368789277148479012301906704463770630,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,53435124264336627243168867601838755132378993752444211040855488378683398201383,0xabcd087dfefedd2093af216e09bca1f756ce49c950fb2d9a7c99df05a2b4dc25,329.9431,0.0986,32.5406,0.1649,-32.3757,-99.4931,329.9431,0.0,-99.4932,0.0005,False,True,Will the highest temperature in Toronto be 20°C on July 22?,highest-temperature-in-toronto-on-july-22-2026-20c,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-toronto-on-december-6-ZHBngGPj9GGd.jpg,727265,highest-temperature-in-toronto-on-july-22-2026,Yes,0,No,33013776614721212598881266695976223765985555130038488920921477482204583007497,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,103297117100715455566508034228352655863872274386281292441891538218709216606453,0x4fa082f81b1c0fb2a712688ac8d4bc209f300e706040ff57270b5d23313012f9,317.92,0.3208,101.9909,0.1589,-101.832,-99.8441,317.92,0.0,-99.8442,0.0005,False,True,Will the highest temperature in Warsaw be 22°C on July 22?,highest-temperature-in-warsaw-on-july-22-2026-22c,https://polymarket-upload.s3.us-east-2.amazonaws.com/warsaw-7f43eebaf6.jpg,724032,highest-temperature-in-warsaw-on-july-22-2026,No,1,Yes,110218278642168322020199830061849282453617731414883687104149272565347244936879,2026-07-22,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,52017033666954946330823588152324177821353880566591244500218770804734828025108,0x102974a05ad8f0f52c3e8970a73fbc268e6bb242ba93a26900decf94615e7eb4,307.107,0.651,199.9441,9.0596,-190.8845,-95.4688,307.107,0.0,-95.4689,0.0295,False,True,Will the highest temperature in Seattle be between 94-95°F on July 22?,highest-temperature-in-seattle-on-july-22-2026-94-95f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seattle-on-december-5-mjogoGN44OY4.jpg,727273,highest-temperature-in-seattle-on-july-22-2026,No,1,Yes,61027064482239744881787314413334845306474777463241247185971176027540130880820,2026-07-22,True,True,False
0xb40e89677d59665d5188541ad860450a6e2a7cc9,109404246564252789650554515724224803459079440461450610764410773823364213156906,0x487e9931ca1f5e3bdff65880bc53555d9eab3b9fa4d437d3e762aeea77b5d4db,305.7774,0.4624,141.3985,305.7774,164.3788,116.2521,305.7774,0.0,116.2521,1.0,True,True,Will the highest temperature in Milan be 30°C on July 21?,highest-temperature-in-milan-on-july-21-2026-30c,https://polymarket-upload.s3.us-east-2.amazonaws.com/milan-dba8e5d984.jpg,720237,highest-temperature-in-milan-on-july-21-2026,Yes,0,No,59265304903982003420698845072850718236799058618401085540963947437710041682762,2026-07-21,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,71620448893727482477018366294045724991194359035503976255011181855139374733789,0x1a74e878fbf9ad39ccaee7b5bc582c1c2cfbffd0982039f474f710d54e7846cd,305.5,0.014,4.2821,0.0,-4.2821,-99.9978,442.88,66.7643,-100.0,0.0,True,False,Will the highest temperature in Qingdao be 29°C on July 7?,highest-temperature-in-qingdao-on-july-7-2026-29c,https://polymarket-upload.s3.us-east-2.amazonaws.com/qingdao-64680595db.jpg,668443,highest-temperature-in-qingdao-on-july-7-2026,Yes,0,No,88875101558458842300121716999208674841449990889373151347292482751294481377421,2026-07-07,True,True,True
0xb40e89677d59665d5188541ad860450a6e2a7cc9,623020034099374238577276009640511340528175629941839658514321962858294495425,0xe92b127ca57056705f98de00411374e46a335505d7c5afaed63248a5b1037066,305.2105,0.3163,96.5426,0.1526,-96.39,-99.8418,305.2105,0.0,-99.8419,0.0005,False,True,Will the highest temperature in Seattle be between 92-93°F on July 22?,highest-temperature-in-seattle-on-july-22-2026-92-93f,https://polymarket-upload.s3.us-east-2.amazonaws.com/highest-temperature-in-seattle-on-december-5-mjogoGN44OY4.jpg,727273,highest-temperature-in-seattle-on-july-22-2026,Yes,0,No,40472513117897908768415667125198678583457317454771724589019489585921377648837,2026-07-22,True,True,True
