ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXXRP15M-26SEP070115-15,yes,93.9000,532,85,59,56,KXXRP15M,8,92.8000,56
KXXRP15M-26SEP070100-00,no,91.3000,293,87,76,59,KXXRP15M,7386,67.0000,56
KXBNB15M-26SEP070045-45,no,89.0000,541,80,81,73,KXBNB15M,2151,88.0000,56
KXSOL15M-26SEP070045-45,no,88.0000,236,79,61,48,KXSOL15M,10395,64.0000,56
KXDOGE15M-26SEP070030-30,yes,92.2000,546,82,75,76,KXDOGE15M,0,95.1000,56
KXSOL15M-26SEP070030-30,yes,88.0000,528,86,83,85,KXSOL15M,2802,86.0000,56
KXXRP15M-26SEP070030-30,yes,88.0000,433,87,81,71,KXXRP15M,532,90.9000,56
KXBNB15M-26SEP070030-30,yes,90.1000,433,76,73,71,KXBNB15M,2,91.0000,56
KXETH15M-26SEP070030-30,yes,91.4000,354,83,80,79,KXETH15M,1078,91.3000,56
KXBTC15M-26SEP070015-15,yes,88.0000,280,86,81,78,KXBTC15M,20670,88.0000,56
KXDOGE15M-26SEP070000-00,yes,89.0000,311,81,77,77,KXDOGE15M,7,92.1000,56
KXXRP15M-26SEP070000-00,yes,90.2000,292,83,77,78,KXXRP15M,1947,90.0000,56
KXBNB15M-26SEP070000-00,yes,93.0000,195,92,58,41,KXBNB15M,0,95.6000,56
KXBTC15M-26SEP072345-45,yes,97.2000,402,96,92,90,KXBTC15M,0,96.8000,56
KXETH15M-26SEP072345-45,yes,96.6000,402,95,92,90,KXETH15M,0,96.4000,56
KXXRP15M-26SEP072345-45,yes,96.4000,402,93,92,93,KXXRP15M,0,96.1000,56
KXSOL15M-26SEP072345-45,yes,98.8000,402,97,95,95,KXSOL15M,0,98.7000,56
KXDOGE15M-26SEP072345-45,yes,95.1000,402,94,92,92,KXDOGE15M,0,97.5000,56
KXBNB15M-26SEP072345-45,yes,98.4000,402,97,97,97,KXBNB15M,0,98.5000,56
KXBTC15M-26SEP072330-30,no,90.1000,426,90,77,68,KXBTC15M,35231,87.0000,56
KXXRP15M-26SEP072330-30,no,90.2000,426,87,74,71,KXXRP15M,2101,82.0000,56
KXBNB15M-26SEP072330-30,no,92.3000,426,94,78,77,KXBNB15M,403,90.0000,56
KXSOL15M-26SEP072330-30,no,90.9000,426,88,74,74,KXSOL15M,3989,86.0000,56
KXETH15M-26SEP072330-30,no,92.8000,426,90,75,72,KXETH15M,6460,87.0000,56
KXSOL15M-26SEP072315-15,no,90.6000,190,86,63,82,KXSOL15M,120,92.2000,56
KXDOGE15M-26SEP072300-00,no,93.8000,459,94,91,79,KXDOGE15M,0,94.2000,56
KXSOL15M-26SEP072300-00,no,90.0000,441,87,72,54,KXSOL15M,5,91.8000,56
KXBTC15M-26SEP072300-00,no,91.3000,407,81,68,61,KXBTC15M,8708,92.5000,56
KXETH15M-26SEP072300-00,no,91.8000,389,90,78,65,KXETH15M,0,94.2000,56
KXXRP15M-26SEP072300-00,no,91.3000,389,90,77,65,KXXRP15M,234,92.2000,56
KXBNB15M-26SEP072300-00,no,90.0000,332,83,56,32,KXBNB15M,1813,88.0000,56
KXETH15M-26SEP072245-45,no,89.0000,469,81,73,71,KXETH15M,155,92.3000,56
KXSOL15M-26SEP072245-45,no,91.6000,469,87,84,83,KXSOL15M,0,93.6000,56
KXBNB15M-26SEP072245-45,no,92.2000,469,92,87,89,KXBNB15M,0,94.9000,56
KXDOGE15M-26SEP072245-45,no,90.0000,469,85,80,78,KXDOGE15M,252,90.0000,56
KXXRP15M-26SEP072245-45,no,90.0000,449,88,79,78,KXXRP15M,2243,86.0000,56
KXBTC15M-26SEP072245-45,no,89.0000,391,87,86,79,KXBTC15M,70957,79.0000,56
KXBNB15M-26SEP072300-00,yes,88.0000,556,84,90,87,KXBNB15M,1889,87.0000,56
KXBNB15M-26SEP072230-30,yes,89.0000,498,90,77,65,KXBNB15M,1814,89.0000,56
KXDOGE15M-26SEP072230-30,yes,88.0000,428,83,78,64,KXDOGE15M,416,90.0000,56
KXETH15M-26SEP072230-30,yes,90.0000,410,68,65,52,KXETH15M,297,92.1000,56
KXSOL15M-26SEP072230-30,yes,92.6000,372,87,81,63,KXSOL15M,0,96.8000,56
KXXRP15M-26SEP072230-30,yes,89.0000,372,84,75,68,KXXRP15M,0,94.1000,56
KXBTC15M-26SEP072230-30,yes,96.2000,353,82,65,60,KXBTC15M,0,95.3000,56
KXETH15M-26SEP072215-15,no,90.6000,510,95,88,76,KXETH15M,0,96.0000,56
KXBTC15M-26SEP072215-15,no,90.0000,510,89,79,68,KXBTC15M,10034,90.2000,56
KXDOGE15M-26SEP072215-15,no,90.1000,510,91,82,79,KXDOGE15M,687,91.0000,56
KXSOL15M-26SEP072215-15,no,93.9000,510,93,90,80,KXSOL15M,0,93.3000,56
KXBNB15M-26SEP072215-15,no,90.0000,510,89,81,81,KXBNB15M,1922,85.0000,56
KXXRP15M-26SEP072215-15,no,89.0000,472,87,80,75,KXXRP15M,55,91.6000,56
KXBTC15M-26SEP072200-00,yes,92.6000,255,91,82,74,KXBTC15M,2784,92.6000,56
KXETH15M-26SEP072200-00,yes,91.0000,238,78,68,60,KXETH15M,70,92.4000,56
KXSOL15M-26SEP072200-00,yes,89.0000,216,90,74,68,KXSOL15M,0,94.0000,56
KXXRP15M-26SEP072200-00,yes,91.4000,199,85,75,56,KXXRP15M,106,92.4000,56
KXETH15M-26SEP072145-45,no,88.0000,457,88,81,83,KXETH15M,2807,90.0000,56
KXXRP15M-26SEP072145-45,no,88.0000,405,84,81,80,KXXRP15M,3442,87.0000,56
KXBTC15M-26SEP072145-45,no,92.2000,335,87,79,83,KXBTC15M,12194,91.1000,56
KXDOGE15M-26SEP072145-45,no,95.8000,335,93,86,82,KXDOGE15M,0,95.9000,56
KXSOL15M-26SEP072145-45,no,91.5000,310,89,83,83,KXSOL15M,1193,91.7000,56
KXBNB15M-26SEP072145-45,no,92.6000,288,83,78,79,KXBNB15M,0,95.1000,56
KXETH15M-26SEP072130-30,yes,93.5000,429,81,77,82,KXETH15M,885,90.9000,56
KXDOGE15M-26SEP072130-30,yes,90.0000,395,67,43,38,KXDOGE15M,1836,89.0000,56
KXBNB15M-26SEP072130-30,yes,94.7000,395,88,58,56,KXBNB15M,0,93.1000,56
KXXRP15M-26SEP072130-30,yes,91.1000,394,80,43,38,KXXRP15M,2112,88.0000,56
KXBTC15M-26SEP072130-30,yes,90.2000,376,86,65,53,KXBTC15M,8074,90.1000,56
KXSOL15M-26SEP072130-30,yes,93.3000,204,90,70,83,KXSOL15M,0,96.8000,56
KXDOGE15M-26SEP072115-15,no,90.4000,471,57,70,68,KXDOGE15M,601,90.5000,56
KXBNB15M-26SEP072115-15,yes,89.0000,384,61,30,70,KXBNB15M,4397,82.0000,56
KXSOL15M-26SEP072115-15,yes,90.2000,191,61,66,68,KXSOL15M,580,90.9000,56
KXBTC15M-26SEP072115-15,yes,90.6000,173,73,83,79,KXBTC15M,0,94.6000,56
KXXRP15M-26SEP072115-15,yes,90.0000,173,44,62,48,KXXRP15M,8,92.1000,56
KXSOL15M-26SEP072045-45,yes,91.5000,586,89,80,53,KXSOL15M,0,93.9000,56
KXETH15M-26SEP072045-45,yes,91.4000,586,90,77,58,KXETH15M,0,94.3000,56
KXBNB15M-26SEP072045-45,yes,95.0000,586,90,63,50,KXBNB15M,0,95.0000,56
KXBTC15M-26SEP072045-45,yes,91.7000,566,90,86,78,KXBTC15M,0,93.9000,56
KXDOGE15M-26SEP072045-45,yes,90.0000,566,86,78,71,KXDOGE15M,4,92.0000,56
KXXRP15M-26SEP072045-45,yes,90.0000,546,84,80,66,KXXRP15M,143,90.5000,56
KXBNB15M-26SEP072030-30,no,92.6000,457,86,75,73,KXBNB15M,1638,89.0000,56
KXETH15M-26SEP072030-30,no,89.0000,438,80,65,61,KXETH15M,3365,89.0000,56
KXDOGE15M-26SEP072030-30,no,92.6000,419,81,72,78,KXDOGE15M,0,95.5000,56
KXSOL15M-26SEP072030-30,no,90.8000,398,88,72,57,KXSOL15M,24,92.8000,56
KXXRP15M-26SEP072030-30,no,91.9000,398,91,82,79,KXXRP15M,0,95.9000,56
KXBTC15M-26SEP072030-30,no,90.0000,316,84,78,56,KXBTC15M,80876,61.0000,56
KXBNB15M-26SEP072015-15,no,91.0000,591,87,86,82,KXBNB15M,12,91.0000,56
KXETH15M-26SEP072015-15,no,90.0000,485,65,85,65,KXETH15M,3628,87.0000,56
KXDOGE15M-26SEP072015-15,yes,93.0000,433,82,76,35,KXDOGE15M,0,93.5000,56
KXSOL15M-26SEP072015-15,no,90.0000,309,84,46,81,KXSOL15M,15,92.7000,56
KXBTC15M-26SEP072015-15,no,91.7000,240,86,87,60,KXBTC15M,56284,83.0000,56
KXXRP15M-26SEP072015-15,no,89.0000,187,84,74,66,KXXRP15M,0,94.9000,56
KXETH15M-26SEP072000-00,yes,88.0000,597,86,75,65,KXETH15M,3974,89.0000,56
KXBNB15M-26SEP072000-00,yes,90.2000,580,90,83,84,KXBNB15M,157,92.6000,56
KXXRP15M-26SEP072000-00,yes,89.0000,232,84,84,81,KXXRP15M,3523,85.0000,56
KXBNB15M-26SEP071945-45,yes,89.0000,267,82,79,76,KXBNB15M,1649,88.0000,56
KXETH15M-26SEP071945-45,yes,92.8000,230,82,72,75,KXETH15M,0,96.0000,56
KXXRP15M-26SEP071945-45,yes,94.5000,210,90,77,75,KXXRP15M,32,93.0000,56
KXSOL15M-26SEP071945-45,yes,91.5000,210,90,83,77,KXSOL15M,0,94.0000,56
KXBTC15M-26SEP071945-45,yes,90.0000,210,90,77,70,KXBTC15M,11617,90.6000,56
KXDOGE15M-26SEP071930-30,no,89.0000,517,88,78,89,KXDOGE15M,1755,89.0000,56
KXSOL15M-26SEP071930-30,no,90.0000,496,88,77,87,KXSOL15M,35,92.6000,56
KXXRP15M-26SEP071930-30,no,88.0000,496,84,79,85,KXXRP15M,3317,87.0000,56
KXBNB15M-26SEP071930-30,no,89.0000,496,75,66,83,KXBNB15M,2261,87.0000,56
KXETH15M-26SEP071930-30,no,88.0000,455,88,78,55,KXETH15M,4636,86.0000,56
KXBTC15M-26SEP071930-30,no,93.8000,367,86,82,77,KXBTC15M,0,95.0000,56
KXDOGE15M-26SEP071915-15,yes,89.0000,599,89,70,65,KXDOGE15M,227,89.0000,56
KXXRP15M-26SEP071915-15,yes,89.0000,599,86,66,63,KXXRP15M,2330,86.0000,56
KXSOL15M-26SEP071915-15,yes,89.0000,488,83,78,83,KXSOL15M,0,94.9000,56
KXETH15M-26SEP071915-15,yes,88.0000,469,76,72,78,KXETH15M,4016,86.0000,56
KXBNB15M-26SEP071915-15,yes,90.0000,445,86,80,83,KXBNB15M,189,92.6000,56
KXBTC15M-26SEP071915-15,yes,89.0000,445,84,78,61,KXBTC15M,3485,92.6000,56
KXBTC15M-26SEP071900-00,yes,88.0000,588,82,80,74,KXBTC15M,40015,88.0000,56
KXBNB15M-26SEP071900-00,yes,91.6000,588,86,82,71,KXBNB15M,0,93.5000,56
KXETH15M-26SEP071900-00,yes,89.0000,513,88,84,77,KXETH15M,3540,88.0000,56
KXXRP15M-26SEP071900-00,yes,92.0000,420,87,88,81,KXXRP15M,0,93.1000,56
KXDOGE15M-26SEP071900-00,yes,93.9000,420,84,85,72,KXDOGE15M,0,95.2000,56
KXSOL15M-26SEP071900-00,yes,91.0000,402,86,82,77,KXSOL15M,77,91.6000,56
KXETH15M-26SEP071845-45,no,90.0000,520,89,87,82,KXETH15M,116,90.9000,56
KXXRP15M-26SEP071845-45,no,91.6000,497,87,84,75,KXXRP15M,41,92.8000,56
KXSOL15M-26SEP071845-45,no,88.0000,456,88,81,74,KXSOL15M,2975,88.0000,56
KXBNB15M-26SEP071845-45,no,96.3000,438,90,85,80,KXBNB15M,0,97.0000,56
KXDOGE15M-26SEP071845-45,no,91.9000,400,80,75,76,KXDOGE15M,0,93.0000,56
KXBTC15M-26SEP071845-45,no,88.0000,382,87,76,73,KXBTC15M,19763,90.0000,56
KXBNB15M-26SEP071830-30,no,89.0000,591,82,80,84,KXBNB15M,402,90.0000,56
KXETH15M-26SEP071830-30,no,89.0000,572,86,80,79,KXETH15M,4128,89.0000,56
KXXRP15M-26SEP071830-30,no,88.0000,572,82,74,70,KXXRP15M,2093,87.0000,56
KXXRP15M-26SEP071815-15,no,89.0000,544,84,82,87,KXXRP15M,257,90.9000,56
KXETH15M-26SEP071815-15,no,89.0000,544,84,80,87,KXETH15M,2297,89.0000,56
KXSOL15M-26SEP071815-15,no,91.0000,521,90,84,81,KXSOL15M,94,90.8000,56
KXDOGE15M-26SEP071815-15,no,89.0000,499,79,79,79,KXDOGE15M,5132,76.0000,56
KXBNB15M-26SEP071815-15,no,91.3000,499,85,80,80,KXBNB15M,2252,86.0000,56
KXDOGE15M-26SEP071815-15,yes,93.2000,236,80,52,43,KXDOGE15M,0,95.4000,56
KXSOL15M-26SEP071815-15,yes,92.3000,183,73,39,24,KXSOL15M,15520,40.0000,56
KXBNB15M-26SEP071800-00,no,89.0000,510,87,86,80,KXBNB15M,0,93.6000,56
KXDOGE15M-26SEP071800-00,no,89.0000,489,86,90,74,KXDOGE15M,239,90.4000,56
KXETH15M-26SEP071800-00,no,88.0000,157,87,82,83,KXETH15M,274,91.5000,56
KXDOGE15M-26SEP071745-45,no,89.0000,550,68,56,44,KXDOGE15M,2378,86.0000,56
KXSOL15M-26SEP071745-45,no,88.0000,443,85,82,71,KXSOL15M,4306,86.0000,56
KXXRP15M-26SEP071745-45,no,89.0000,390,85,87,84,KXXRP15M,276,91.6000,56
KXBTC15M-26SEP071745-45,no,90.0000,254,74,70,74,KXBTC15M,49749,82.0000,56
KXETH15M-26SEP071730-30,no,90.0000,213,83,75,65,KXETH15M,486,90.5000,56
KXBNB15M-26SEP071730-30,no,91.6000,179,78,71,72,KXBNB15M,16,91.5000,56
KXSOL15M-26SEP071715-15,no,90.0000,465,63,53,44,KXSOL15M,475,91.6000,56
KXETH15M-26SEP071715-15,no,89.0000,345,86,71,60,KXETH15M,757,90.0000,56
KXDOGE15M-26SEP071715-15,no,93.1000,222,79,71,73,KXDOGE15M,0,94.8000,56
KXBTC15M-26SEP071715-15,no,88.0000,205,86,81,78,KXBTC15M,69175,69.0000,56
KXBTC15M-26SEP071700-00,yes,88.0000,507,82,71,61,KXBTC15M,59518,81.0000,56
KXETH15M-26SEP071700-00,yes,90.0000,489,83,81,69,KXETH15M,3315,89.0000,56
KXSOL15M-26SEP071700-00,yes,89.0000,377,87,71,59,KXSOL15M,2,93.0000,56
KXDOGE15M-26SEP071700-00,yes,89.0000,360,81,60,45,KXDOGE15M,6365,49.0000,56
KXDOGE15M-26SEP071645-45,yes,94.3000,592,86,65,52,KXDOGE15M,0,94.9000,56
KXSOL15M-26SEP071645-45,yes,88.0000,557,84,81,73,KXSOL15M,1777,90.0000,56
KXBNB15M-26SEP071645-45,yes,90.9000,557,87,77,70,KXBNB15M,37,91.5000,56
KXETH15M-26SEP071645-45,yes,90.8000,335,90,83,79,KXETH15M,0,94.6000,56
KXDOGE15M-26SEP071630-30,yes,88.0000,599,85,62,45,KXDOGE15M,1699,88.0000,56
KXBTC15M-26SEP071630-30,no,89.0000,391,87,67,54,KXBTC15M,38365,87.0000,56
KXBNB15M-26SEP071630-30,no,91.9000,356,81,71,64,KXBNB15M,0,94.6000,56
KXETH15M-26SEP071630-30,no,90.0000,337,90,80,65,KXETH15M,4372,85.0000,56
KXSOL15M-26SEP071630-30,no,88.0000,244,79,75,71,KXSOL15M,6041,83.0000,56
KXSOL15M-26SEP071615-15,no,88.0000,577,83,74,54,KXSOL15M,3449,89.0000,56
KXBNB15M-26SEP071615-15,no,88.0000,577,88,82,61,KXBNB15M,235,90.9000,56
KXXRP15M-26SEP071615-15,no,90.3000,557,85,72,43,KXXRP15M,4,93.0000,56
KXDOGE15M-26SEP071615-15,no,89.0000,517,88,74,66,KXDOGE15M,70,90.0000,56
KXBTC15M-26SEP071615-15,no,92.7000,497,87,71,63,KXBTC15M,0,93.9000,56
KXETH15M-26SEP071615-15,no,90.3000,456,89,78,65,KXETH15M,0,96.0000,56
KXDOGE15M-26SEP071600-00,yes,88.0000,533,76,71,61,KXDOGE15M,2898,88.0000,56
KXXRP15M-26SEP071600-00,yes,88.0000,463,88,88,62,KXXRP15M,3286,88.0000,56
KXETH15M-26SEP071600-00,no,88.0000,233,82,47,51,KXETH15M,1186,90.3000,56
KXSOL15M-26SEP071600-00,no,88.0000,215,85,76,51,KXSOL15M,2671,89.0000,56
KXBNB15M-26SEP071600-00,no,89.0000,162,81,80,54,KXBNB15M,4259,77.0000,56
KXBTC15M-26SEP071545-45,yes,93.2000,590,86,80,71,KXBTC15M,573,93.0000,56
KXSOL15M-26SEP071545-45,yes,94.8000,590,86,88,66,KXSOL15M,0,94.2000,56
KXETH15M-26SEP071545-45,yes,92.3000,590,88,89,75,KXETH15M,0,94.3000,56
KXXRP15M-26SEP071545-45,yes,93.4000,590,90,94,78,KXXRP15M,0,94.1000,56
KXBNB15M-26SEP071545-45,yes,95.5000,590,95,90,93,KXBNB15M,0,95.0000,56
KXDOGE15M-26SEP071545-45,yes,90.9000,590,90,74,80,KXDOGE15M,290,91.0000,56
KXDOGE15M-26SEP071530-30,yes,89.0000,500,85,73,81,KXDOGE15M,194,90.9000,56
KXSOL15M-26SEP071530-30,yes,90.0000,464,79,68,65,KXSOL15M,44,92.3000,56
KXXRP15M-26SEP071530-30,yes,90.8000,464,85,74,80,KXXRP15M,0,95.1000,56
KXBTC15M-26SEP071530-30,yes,92.9000,427,83,73,63,KXBTC15M,8645,90.8000,56
KXBNB15M-26SEP071530-30,yes,95.9000,427,85,80,62,KXBNB15M,0,93.9000,56
KXETH15M-26SEP071530-30,yes,91.7000,301,90,87,68,KXETH15M,0,95.2000,56
KXBNB15M-26SEP071515-15,no,92.9000,319,82,78,78,KXBNB15M,0,94.9000,56
KXDOGE15M-26SEP071515-15,no,90.0000,319,82,79,71,KXDOGE15M,185,92.5000,56
KXETH15M-26SEP071515-15,no,93.9000,301,80,83,64,KXETH15M,752,90.0000,56
KXBTC15M-26SEP071515-15,no,91.0000,193,85,86,69,KXBTC15M,334,92.9000,56
KXXRP15M-26SEP071515-15,no,90.0000,172,90,83,63,KXXRP15M,2164,88.0000,56
KXETH15M-26SEP071500-00,yes,92.9000,461,92,86,71,KXETH15M,0,97.4000,56
KXDOGE15M-26SEP071500-00,yes,95.1000,442,88,80,85,KXDOGE15M,0,94.5000,56
KXSOL15M-26SEP071500-00,yes,91.5000,442,88,77,82,KXSOL15M,543,90.2000,56
KXBNB15M-26SEP071500-00,yes,94.9000,442,88,86,71,KXBNB15M,0,95.2000,56
KXXRP15M-26SEP071500-00,yes,92.8000,442,84,76,77,KXXRP15M,2052,88.0000,56
KXBTC15M-26SEP071500-00,yes,90.0000,374,87,85,80,KXBTC15M,13147,90.0000,56
KXBNB15M-26SEP071445-45,no,90.0000,459,83,78,81,KXBNB15M,322,90.0000,56
KXETH15M-26SEP071445-45,no,88.0000,373,83,72,70,KXETH15M,981,90.1000,56
KXBTC15M-26SEP071445-45,no,89.0000,261,85,84,78,KXBTC15M,50010,82.0000,56
KXXRP15M-26SEP071430-30,no,88.0000,332,88,65,35,KXXRP15M,2594,85.0000,56
KXBNB15M-26SEP071430-30,no,88.0000,315,82,35,33,KXBNB15M,4,93.0000,56
KXETH15M-26SEP071430-30,no,92.1000,214,90,88,84,KXETH15M,0,93.4000,56
KXETH15M-26SEP071400-00,yes,96.7000,180,95,89,87,KXETH15M,0,96.9000,56
KXBTC15M-26SEP071400-00,yes,89.0000,180,82,71,85,KXBTC15M,34682,86.0000,56
KXDOGE15M-26SEP071400-00,no,95.5000,180,93,86,78,KXDOGE15M,0,98.0000,56
KXSOL15M-26SEP071415-15,no,90.0000,345,44,48,63,KXSOL15M,2320,88.0000,56
KXDOGE15M-26SEP071415-15,no,92.7000,345,55,46,57,KXDOGE15M,0,93.8000,56
KXXRP15M-26SEP071415-15,no,89.0000,292,80,36,27,KXXRP15M,3776,83.0000,56
KXBNB15M-26SEP071345-45,yes,93.8000,202,92,81,85,KXBNB15M,0,97.3000,56
KXSOL15M-26SEP071345-45,no,94.7000,202,94,96,93,KXSOL15M,364,90.1000,56
KXSOL15M-26SEP071400-00,yes,90.0000,327,90,82,79,KXSOL15M,505,90.0000,56
KXBNB15M-26SEP071400-00,yes,88.0000,238,82,78,80,KXBNB15M,4202,80.0000,56
KXXRP15M-26SEP071330-30,no,89.0000,226,61,60,46,KXXRP15M,4098,82.0000,56
KXBTC15M-26SEP071330-30,no,88.0000,156,86,82,72,KXBTC15M,0,95.5000,56
KXETH15M-26SEP071330-30,no,92.9000,156,86,81,72,KXETH15M,0,94.9000,56
KXDOGE15M-26SEP071345-45,no,90.5000,542,85,80,75,KXDOGE15M,69,92.0000,56
KXXRP15M-26SEP071345-45,no,89.0000,542,80,69,72,KXXRP15M,366,90.0000,56
KXETH15M-26SEP071345-45,no,88.0000,501,87,76,74,KXETH15M,7839,83.0000,56
KXBTC15M-26SEP071315-15,yes,94.8000,237,92,89,86,KXBTC15M,0,95.9000,56
KXDOGE15M-26SEP071315-15,yes,88.0000,237,85,90,91,KXDOGE15M,184,90.0000,56
