ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXSOL15M-26SEP130215-15,no,90.1000,165,80,78,71,KXSOL15M,8801,73.0000,72
KXDOGE15M-26SEP130200-00,yes,88.0000,560,85,88,71,KXDOGE15M,2369,87.0000,72
KXXRP15M-26SEP130200-00,yes,88.0000,454,87,85,79,KXXRP15M,3298,85.0000,72
KXBTC15M-26SEP130200-00,yes,88.0000,333,88,83,85,KXBTC15M,43480,77.0000,72
KXBTC15M-26SEP130145-45,yes,88.0000,375,87,85,80,KXBTC15M,29901,88.0000,72
KXETH15M-26SEP130145-45,yes,88.0000,351,84,77,79,KXETH15M,3649,89.0000,72
KXBNB15M-26SEP130145-45,yes,89.0000,351,86,82,77,KXBNB15M,119,90.3000,72
KXXRP15M-26SEP130145-45,yes,88.0000,192,86,81,78,KXXRP15M,934,90.4000,72
KXBTC15M-26SEP130130-30,yes,88.0000,431,86,82,72,KXBTC15M,26542,88.0000,72
KXXRP15M-26SEP130130-30,yes,89.0000,412,86,79,71,KXXRP15M,3111,89.0000,72
KXBNB15M-26SEP130130-30,no,88.0000,412,77,83,66,KXBNB15M,187,90.3000,72
KXETH15M-26SEP130115-15,yes,89.0000,527,85,79,72,KXETH15M,3044,89.0000,72
KXBTC15M-26SEP130115-15,yes,90.0000,363,85,82,77,KXBTC15M,14520,90.0000,72
KXXRP15M-26SEP130115-15,yes,90.0000,363,85,83,80,KXXRP15M,368,90.0000,72
KXDOGE15M-26SEP130115-15,yes,89.0000,344,81,79,77,KXDOGE15M,215,91.9000,72
KXSOL15M-26SEP130115-15,yes,88.0000,344,78,73,75,KXSOL15M,5258,89.0000,72
KXBNB15M-26SEP130115-15,yes,91.8000,219,91,80,80,KXBNB15M,320,91.6000,72
KXXRP15M-26SEP130100-00,yes,88.0000,199,83,65,69,KXXRP15M,5063,84.0000,72
KXDOGE15M-26SEP130100-00,yes,91.0000,182,84,67,66,KXDOGE15M,17,92.0000,72
KXSOL15M-26SEP130100-00,yes,88.0000,164,65,42,55,KXSOL15M,603,90.0000,72
KXETH15M-26SEP130045-45,no,90.6000,451,86,74,64,KXETH15M,2649,88.0000,72
KXBNB15M-26SEP130045-45,no,88.0000,364,74,71,55,KXBNB15M,1976,88.0000,72
KXETH15M-26SEP130030-30,yes,90.0000,315,86,76,68,KXETH15M,0,93.7000,72
KXBTC15M-26SEP130030-30,yes,90.3000,297,86,73,68,KXBTC15M,8903,90.6000,72
KXXRP15M-26SEP130030-30,yes,88.0000,258,89,78,62,KXXRP15M,414,90.0000,72
KXBNB15M-26SEP130030-30,yes,89.0000,185,88,84,66,KXBNB15M,192,91.9000,72
KXBTC15M-26SEP130015-15,yes,89.0000,362,85,80,79,KXBTC15M,28885,88.0000,72
KXDOGE15M-26SEP130015-15,yes,92.3000,234,86,87,78,KXDOGE15M,0,95.9000,72
KXXRP15M-26SEP130015-15,yes,90.3000,234,85,83,69,KXXRP15M,16,92.4000,72
KXETH15M-26SEP130015-15,yes,94.8000,216,88,76,74,KXETH15M,0,94.9000,72
KXSOL15M-26SEP130015-15,yes,93.2000,198,84,79,70,KXSOL15M,0,94.7000,72
KXSOL15M-26SEP130000-00,no,89.0000,583,88,84,69,KXSOL15M,155,90.9000,72
KXBNB15M-26SEP130000-00,no,88.0000,434,87,86,82,KXBNB15M,1799,89.0000,72
KXETH15M-26SEP130000-00,no,88.0000,396,86,81,70,KXETH15M,13497,63.0000,72
