ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXDOGE15M-26SEP111945-45,yes,95.5000,158,95,94,87,KXDOGE15M,520,90.0000,72
KXBNB15M-26SEP112000-00,yes,90.3000,468,81,86,83,KXBNB15M,108,92.6000,72
KXETH15M-26SEP112000-00,yes,92.7000,290,74,73,63,KXETH15M,0,93.7000,72
KXDOGE15M-26SEP112000-00,yes,91.2000,215,91,83,78,KXDOGE15M,269,92.8000,72
KXBTC15M-26SEP111930-30,yes,93.9000,170,84,69,70,KXBTC15M,0,95.2000,72
KXBNB15M-26SEP111945-45,yes,88.0000,454,88,79,71,KXBNB15M,2975,86.0000,72
KXETH15M-26SEP111915-15,yes,90.0000,188,85,72,53,KXETH15M,2877,87.0000,72
KXXRP15M-26SEP111915-15,yes,99.0000,188,98,95,91,KXXRP15M,0,98.9000,72
KXSOL15M-26SEP111900-00,no,90.0000,197,83,94,86,KXSOL15M,5,92.9000,72
KXETH15M-26SEP111900-00,no,90.4000,197,85,94,90,KXETH15M,0,94.4000,72
KXXRP15M-26SEP111900-00,no,89.0000,178,68,91,82,KXXRP15M,0,93.5000,72
KXDOGE15M-26SEP111900-00,no,91.8000,160,94,72,91,KXDOGE15M,0,94.1000,72
KXSOL15M-26SEP111915-15,yes,90.0000,539,88,70,63,KXSOL15M,2634,89.0000,72
KXBNB15M-26SEP111915-15,yes,89.0000,393,90,80,86,KXBNB15M,27,92.5000,72
KXDOGE15M-26SEP111915-15,yes,90.0000,336,89,85,75,KXDOGE15M,235,91.3000,72
KXBTC15M-26SEP111845-45,yes,90.0000,224,85,75,55,KXBTC15M,0,94.4000,72
KXBNB15M-26SEP111845-45,yes,91.1000,224,86,64,44,KXBNB15M,2123,87.0000,72
KXETH15M-26SEP111845-45,yes,88.0000,205,82,73,56,KXETH15M,2500,88.0000,72
KXBNB15M-26SEP111900-00,no,90.0000,575,88,85,67,KXBNB15M,2025,87.0000,72
KXBNB15M-26SEP111830-30,yes,94.7000,251,96,88,91,KXBNB15M,55,91.8000,72
KXDOGE15M-26SEP111845-45,no,88.0000,599,75,68,54,KXDOGE15M,2355,87.0000,72
KXSOL15M-26SEP111845-45,no,89.0000,581,73,70,56,KXSOL15M,11468,59.0000,72
KXXRP15M-26SEP111845-45,no,88.0000,581,75,65,51,KXXRP15M,5228,70.0000,72
KXXRP15M-26SEP111815-15,yes,91.8000,220,92,47,82,KXXRP15M,0,94.4000,72
KXDOGE15M-26SEP111815-15,yes,93.9000,202,93,51,79,KXDOGE15M,0,98.0000,72
KXBNB15M-26SEP111815-15,yes,90.0000,202,83,44,85,KXBNB15M,0,93.7000,72
KXBTC15M-26SEP111815-15,yes,92.5000,184,84,46,54,KXBTC15M,0,93.1000,72
KXETH15M-26SEP111815-15,yes,90.1000,166,62,21,38,KXETH15M,0,95.8000,72
KXSOL15M-26SEP111800-00,no,98.2000,281,97,94,87,KXSOL15M,0,98.1000,72
KXBTC15M-26SEP111800-00,no,93.7000,281,91,91,79,KXBTC15M,0,96.5000,72
KXBNB15M-26SEP111800-00,no,97.9000,281,98,97,94,KXBNB15M,0,98.9000,72
KXXRP15M-26SEP111800-00,no,98.8000,245,98,98,95,KXXRP15M,0,99.0000,72
KXSOL15M-26SEP111815-15,yes,90.0000,593,67,34,29,KXSOL15M,4996,79.0000,72
KXSOL15M-26SEP111745-45,no,92.1000,282,53,55,81,KXSOL15M,0,94.3000,72
KXXRP15M-26SEP111745-45,no,89.0000,282,68,78,80,KXXRP15M,249,90.0000,72
KXDOGE15M-26SEP111800-00,no,89.0000,593,82,74,69,KXDOGE15M,320,90.8000,72
KXETH15M-26SEP111800-00,no,88.0000,540,84,77,66,KXETH15M,1395,90.0000,72
KXXRP15M-26SEP111730-30,yes,90.0000,310,92,89,76,KXXRP15M,6412,78.0000,72
KXBNB15M-26SEP111730-30,yes,90.5000,310,92,92,90,KXBNB15M,3250,84.0000,72
KXSOL15M-26SEP111730-30,yes,94.9000,291,93,93,84,KXSOL15M,0,93.7000,72
KXBTC15M-26SEP111730-30,yes,91.9000,236,84,85,82,KXBTC15M,4458,91.6000,72
KXDOGE15M-26SEP111715-15,yes,90.9000,326,90,79,47,KXDOGE15M,0,93.3000,72
KXETH15M-26SEP111715-15,yes,94.2000,326,95,91,75,KXETH15M,0,95.8000,72
KXBNB15M-26SEP111715-15,yes,94.4000,326,93,90,65,KXBNB15M,0,96.8000,72
KXSOL15M-26SEP111715-15,yes,93.1000,326,93,90,60,KXSOL15M,0,95.0000,72
KXBTC15M-26SEP111715-15,yes,93.6000,269,86,83,75,KXBTC15M,590,92.1000,72
KXXRP15M-26SEP111715-15,yes,94.6000,269,89,81,72,KXXRP15M,0,95.4000,72
KXDOGE15M-26SEP111700-00,no,88.0000,349,76,97,93,KXDOGE15M,0,95.5000,72
KXBTC15M-26SEP111700-00,no,88.0000,349,81,92,85,KXBTC15M,0,95.0000,72
KXSOL15M-26SEP111700-00,no,95.9000,349,88,96,93,KXSOL15M,0,97.3000,72
KXETH15M-26SEP111700-00,no,92.3000,349,82,96,92,KXETH15M,0,96.5000,72
KXBNB15M-26SEP111700-00,no,97.1000,349,94,96,97,KXBNB15M,0,99.0000,72
KXXRP15M-26SEP111700-00,no,95.4000,330,89,70,96,KXXRP15M,0,93.9000,72
KXXRP15M-26SEP111645-45,yes,93.6000,367,92,76,81,KXXRP15M,0,93.6000,72
KXSOL15M-26SEP111645-45,yes,88.0000,367,81,45,49,KXSOL15M,1055,90.0000,72
KXDOGE15M-26SEP111645-45,yes,96.1000,367,92,66,73,KXDOGE15M,0,96.2000,72
KXBNB15M-26SEP111645-45,yes,90.0000,367,87,57,59,KXBNB15M,259,92.5000,72
KXBTC15M-26SEP111645-45,yes,90.0000,237,84,78,66,KXBTC15M,71864,83.0000,72
KXETH15M-26SEP111645-45,yes,94.3000,182,75,65,59,KXETH15M,16992,44.0000,72
KXXRP15M-26SEP111630-30,no,92.8000,378,92,90,92,KXXRP15M,0,96.4000,72
KXETH15M-26SEP111630-30,no,93.7000,378,92,91,93,KXETH15M,0,95.1000,72
KXBNB15M-26SEP111630-30,no,89.0000,378,83,87,90,KXBNB15M,162,90.9000,72
KXDOGE15M-26SEP111630-30,no,91.6000,378,90,87,87,KXDOGE15M,0,96.6000,72
KXSOL15M-26SEP111630-30,no,93.9000,359,86,81,86,KXSOL15M,0,93.7000,72
KXXRP15M-26SEP111615-15,yes,93.6000,386,93,92,88,KXXRP15M,44,91.7000,72
KXSOL15M-26SEP111615-15,yes,96.4000,386,96,96,91,KXSOL15M,0,97.1000,72
KXETH15M-26SEP111615-15,yes,90.4000,386,90,90,88,KXETH15M,714,90.1000,72
KXBTC15M-26SEP111615-15,yes,88.0000,386,88,93,87,KXBTC15M,7901,91.8000,72
KXBNB15M-26SEP111615-15,yes,97.4000,386,97,95,92,KXBNB15M,0,97.9000,72
KXDOGE15M-26SEP111615-15,yes,88.0000,386,89,88,75,KXDOGE15M,2727,87.0000,72
KXSOL15M-26SEP111600-00,yes,90.0000,380,89,86,72,KXSOL15M,481,90.9000,72
KXXRP15M-26SEP111600-00,yes,94.6000,307,82,85,92,KXXRP15M,0,94.6000,72
KXETH15M-26SEP111600-00,no,91.3000,201,86,72,80,KXETH15M,241,90.8000,72
KXBNB15M-26SEP111545-45,no,91.9000,372,77,78,73,KXBNB15M,126,92.0000,72
KXDOGE15M-26SEP111530-30,yes,89.0000,328,85,76,56,KXDOGE15M,0,96.3000,72
KXXRP15M-26SEP111530-30,yes,90.3000,328,85,76,61,KXXRP15M,0,94.8000,72
KXBNB15M-26SEP111530-30,yes,90.0000,309,73,60,40,KXBNB15M,211,92.8000,72
KXBTC15M-26SEP111530-30,yes,90.0000,273,83,57,52,KXBTC15M,17920,90.2000,72
KXSOL15M-26SEP111530-30,yes,93.5000,255,83,67,56,KXSOL15M,0,94.0000,72
KXETH15M-26SEP111515-15,yes,90.6000,450,87,85,77,KXETH15M,3518,86.0000,72
KXBTC15M-26SEP111515-15,yes,91.7000,450,90,89,83,KXBTC15M,27453,90.6000,72
KXBNB15M-26SEP111515-15,yes,91.9000,450,90,85,71,KXBNB15M,0,94.4000,72
KXSOL15M-26SEP111515-15,yes,90.0000,373,79,84,83,KXSOL15M,809,90.2000,72
KXXRP15M-26SEP111515-15,yes,89.0000,337,87,61,75,KXXRP15M,0,94.2000,72
KXDOGE15M-26SEP111515-15,yes,91.5000,319,90,65,86,KXDOGE15M,7307,65.0000,72
KXDOGE15M-26SEP111500-00,no,91.6000,457,88,74,59,KXDOGE15M,160,92.8000,72
KXSOL15M-26SEP111500-00,no,92.0000,457,90,82,70,KXSOL15M,33,93.0000,72
KXBNB15M-26SEP111500-00,no,91.6000,457,89,77,61,KXBNB15M,349,92.7000,72
KXXRP15M-26SEP111500-00,no,92.4000,434,87,76,62,KXXRP15M,0,93.2000,72
KXBTC15M-26SEP111500-00,no,92.2000,396,88,80,73,KXBTC15M,51957,88.0000,72
KXETH15M-26SEP111500-00,no,89.0000,340,89,83,74,KXETH15M,0,94.4000,72
KXXRP15M-26SEP111445-45,no,90.8000,194,60,57,72,KXXRP15M,0,95.0000,72
KXDOGE15M-26SEP111445-45,no,96.5000,194,71,73,78,KXDOGE15M,0,96.1000,72
KXBTC15M-26SEP111445-45,no,90.7000,175,44,36,54,KXBTC15M,50246,88.0000,72
KXSOL15M-26SEP111430-30,yes,94.2000,501,93,96,95,KXSOL15M,0,94.4000,72
KXETH15M-26SEP111430-30,yes,93.2000,501,90,93,90,KXETH15M,1043,90.0000,72
KXBTC15M-26SEP111430-30,yes,90.0000,501,86,90,88,KXBTC15M,79576,86.0000,72
KXDOGE15M-26SEP111430-30,yes,94.7000,501,94,96,91,KXDOGE15M,0,94.7000,72
KXBNB15M-26SEP111430-30,yes,96.3000,501,94,96,90,KXBNB15M,0,96.3000,72
KXXRP15M-26SEP111430-30,yes,95.8000,501,94,94,94,KXXRP15M,0,94.8000,72
KXETH15M-26SEP111415-15,no,98.0000,512,97,94,94,KXETH15M,0,97.6000,72
KXBTC15M-26SEP111415-15,no,97.9000,512,98,95,94,KXBTC15M,0,96.7000,72
KXSOL15M-26SEP111415-15,no,98.2000,512,98,92,89,KXSOL15M,0,96.6000,72
KXDOGE15M-26SEP111415-15,no,98.3000,512,98,93,92,KXDOGE15M,0,97.9000,72
KXXRP15M-26SEP111415-15,no,97.4000,512,97,94,92,KXXRP15M,0,97.0000,72
KXBNB15M-26SEP111415-15,no,98.0000,512,98,95,96,KXBNB15M,0,97.7000,72
KXBTC15M-26SEP111400-00,no,88.0000,385,84,86,77,KXBTC15M,71841,87.0000,72
KXDOGE15M-26SEP111400-00,no,90.5000,367,85,81,71,KXDOGE15M,202,91.8000,72
KXXRP15M-26SEP111400-00,no,91.9000,290,80,70,54,KXXRP15M,0,93.2000,72
KXETH15M-26SEP111400-00,no,91.3000,290,81,76,72,KXETH15M,0,96.3000,72
KXSOL15M-26SEP111400-00,no,92.3000,290,74,78,77,KXSOL15M,0,95.6000,72
KXBNB15M-26SEP111400-00,no,95.4000,290,82,60,58,KXBNB15M,0,96.6000,72
KXBNB15M-26SEP111345-45,no,90.6000,488,68,55,59,KXBNB15M,10,92.4000,72
KXBTC15M-26SEP111345-45,no,90.0000,452,90,78,59,KXBTC15M,28120,90.5000,72
KXDOGE15M-26SEP111345-45,no,90.0000,452,86,71,55,KXDOGE15M,450,90.0000,72
KXETH15M-26SEP111345-45,no,89.0000,412,81,65,51,KXETH15M,313,91.9000,72
KXSOL15M-26SEP111345-45,no,88.0000,358,80,75,52,KXSOL15M,1027,90.6000,72
KXXRP15M-26SEP111345-45,no,93.9000,338,94,83,75,KXXRP15M,0,97.3000,72
KXETH15M-26SEP111330-30,yes,89.0000,290,86,60,61,KXETH15M,204,91.0000,72
KXXRP15M-26SEP111330-30,yes,91.2000,271,89,85,55,KXXRP15M,0,94.6000,72
KXDOGE15M-26SEP111330-30,yes,90.4000,271,85,87,58,KXDOGE15M,43,90.4000,72
KXBNB15M-26SEP111330-30,yes,90.9000,231,89,85,48,KXBNB15M,13,92.8000,72
KXBTC15M-26SEP111330-30,yes,89.0000,210,90,84,77,KXBTC15M,61223,89.0000,72
KXSOL15M-26SEP111330-30,yes,90.0000,210,90,85,84,KXSOL15M,16,91.6000,72
KXXRP15M-26SEP111315-15,no,93.5000,328,85,77,80,KXXRP15M,0,93.8000,72
KXBTC15M-26SEP111315-15,no,92.1000,293,83,72,81,KXBTC15M,7377,93.0000,72
KXBNB15M-26SEP111315-15,no,96.9000,293,85,76,81,KXBNB15M,0,95.4000,72
KXDOGE15M-26SEP111315-15,no,93.0000,274,90,72,65,KXDOGE15M,0,95.5000,72
KXSOL15M-26SEP111315-15,no,89.0000,239,78,53,52,KXSOL15M,717,90.0000,72
KXETH15M-26SEP111315-15,no,88.0000,239,74,47,44,KXETH15M,230,90.6000,72
KXBNB15M-26SEP111300-00,yes,88.0000,596,91,89,80,KXBNB15M,4918,78.0000,72
KXSOL15M-26SEP111300-00,yes,88.0000,596,90,85,78,KXSOL15M,2302,89.0000,72
KXETH15M-26SEP111300-00,yes,90.4000,503,85,81,84,KXETH15M,666,90.4000,72
KXDOGE15M-26SEP111300-00,yes,88.0000,503,85,79,82,KXDOGE15M,120,90.4000,72
KXXRP15M-26SEP111300-00,yes,88.0000,503,81,80,82,KXXRP15M,616,90.7000,72
KXBTC15M-26SEP111300-00,yes,88.0000,286,83,82,85,KXBTC15M,8277,91.5000,72
KXXRP15M-26SEP111245-45,no,89.0000,356,74,69,51,KXXRP15M,255,92.0000,72
KXETH15M-26SEP111245-45,yes,88.0000,196,87,58,53,KXETH15M,8105,80.0000,72
KXBTC15M-26SEP111230-30,no,89.0000,562,88,78,65,KXBTC15M,49817,88.0000,72
