ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXDOGE15M-26SEP010115-15,yes,93.0000,596,90,85,66,KXDOGE15M,0,95.1000,56
KXSOL15M-26SEP010045-45,no,94.8000,224,90,74,54,KXSOL15M,375,90.0000,56
KXDOGE15M-26SEP010045-45,no,93.1000,224,91,85,82,KXDOGE15M,1875,89.0000,56
KXBTC15M-26SEP010045-45,no,94.8000,224,93,90,85,KXBTC15M,0,96.0000,56
KXBNB15M-26SEP010045-45,no,98.6000,224,97,95,90,KXBNB15M,0,98.7000,56
KXETH15M-26SEP010045-45,no,97.5000,224,94,90,82,KXETH15M,0,97.6000,56
KXXRP15M-26SEP010045-45,no,97.5000,224,96,88,85,KXXRP15M,0,97.3000,56
KXBTC15M-26SEP010030-30,yes,95.8000,249,94,92,86,KXBTC15M,0,98.4000,56
KXSOL15M-26SEP010030-30,yes,98.2000,249,97,97,95,KXSOL15M,0,99.2000,56
KXDOGE15M-26SEP010030-30,yes,98.0000,249,97,97,95,KXDOGE15M,0,98.9000,56
KXBNB15M-26SEP010030-30,yes,93.9000,249,82,90,83,KXBNB15M,0,95.5000,56
KXETH15M-26SEP010030-30,yes,95.0000,249,93,91,86,KXETH15M,0,97.7000,56
KXXRP15M-26SEP010030-30,yes,96.2000,249,94,90,84,KXXRP15M,0,97.2000,56
KXSOL15M-26SEP010015-15,yes,94.0000,262,90,73,42,KXSOL15M,6584,85.0000,56
KXDOGE15M-26SEP010015-15,yes,93.9000,262,90,80,60,KXDOGE15M,1384,85.0000,56
KXBTC15M-26SEP010015-15,yes,92.6000,262,90,87,58,KXBTC15M,20690,89.0000,56
KXBNB15M-26SEP010015-15,no,95.0000,186,87,63,61,KXBNB15M,0,95.6000,56
KXBTC15M-26SEP010000-00,no,95.1000,285,90,88,84,KXBTC15M,0,96.7000,56
KXETH15M-26SEP010000-00,no,96.1000,285,94,92,88,KXETH15M,0,97.6000,56
KXSOL15M-26SEP010000-00,no,98.1000,285,97,98,95,KXSOL15M,0,99.2000,56
KXXRP15M-26SEP010000-00,no,95.3000,285,91,91,90,KXXRP15M,0,96.6000,56
KXDOGE15M-26SEP010000-00,no,97.9000,285,97,96,95,KXDOGE15M,0,98.7000,56
KXBNB15M-26SEP010000-00,no,92.3000,285,84,86,89,KXBNB15M,0,93.1000,56
KXBTC15M-26SEP012345-45,no,88.0000,590,85,78,80,KXBTC15M,15268,90.0000,56
KXSOL15M-26SEP012345-45,no,93.3000,590,86,76,80,KXSOL15M,0,93.1000,56
KXBNB15M-26SEP012345-45,no,90.0000,590,90,86,85,KXBNB15M,0,93.5000,56
KXETH15M-26SEP012345-45,no,88.0000,546,84,81,78,KXETH15M,3777,86.0000,56
KXXRP15M-26SEP012345-45,no,91.0000,546,84,83,77,KXXRP15M,3739,88.0000,56
KXDOGE15M-26SEP012345-45,no,89.0000,546,85,80,71,KXDOGE15M,2249,85.0000,56
KXETH15M-26SEP012330-30,yes,88.0000,305,85,83,85,KXETH15M,51,92.4000,56
KXDOGE15M-26SEP012330-30,yes,91.9000,282,84,78,80,KXDOGE15M,0,94.9000,56
KXBTC15M-26SEP012330-30,yes,90.6000,265,81,76,71,KXBTC15M,0,94.0000,56
KXXRP15M-26SEP012330-30,yes,92.0000,265,86,86,82,KXXRP15M,0,94.5000,56
KXBNB15M-26SEP012330-30,yes,93.0000,246,82,82,79,KXBNB15M,0,97.8000,56
KXSOL15M-26SEP012330-30,yes,95.8000,209,93,50,53,KXSOL15M,0,98.0000,56
KXBTC15M-26SEP012315-15,yes,89.0000,593,85,73,78,KXBTC15M,15729,90.1000,56
KXXRP15M-26SEP012315-15,yes,88.0000,593,86,78,84,KXXRP15M,272,91.0000,56
KXBNB15M-26SEP012315-15,yes,90.4000,593,83,71,73,KXBNB15M,188,91.1000,56
KXSOL15M-26SEP012315-15,yes,88.0000,448,79,79,81,KXSOL15M,5409,88.0000,56
KXDOGE15M-26SEP012315-15,yes,90.0000,412,82,83,84,KXDOGE15M,547,90.0000,56
KXETH15M-26SEP012315-15,yes,89.0000,358,84,82,76,KXETH15M,0,95.0000,56
KXBTC15M-26SEP012300-00,yes,90.0000,325,86,82,81,KXBTC15M,1344,92.9000,56
KXSOL15M-26SEP012300-00,yes,90.0000,307,80,69,75,KXSOL15M,7722,84.0000,56
KXETH15M-26SEP012300-00,yes,90.0000,237,82,85,79,KXETH15M,2312,88.0000,56
KXBNB15M-26SEP012300-00,yes,92.9000,218,92,79,73,KXBNB15M,132,92.9000,56
KXXRP15M-26SEP012300-00,yes,90.8000,174,91,77,79,KXXRP15M,1656,88.0000,56
KXBTC15M-26SEP012245-45,no,89.0000,305,86,84,68,KXBTC15M,21196,90.0000,56
KXETH15M-26SEP012245-45,no,95.1000,202,88,81,67,KXETH15M,0,94.9000,56
KXXRP15M-26SEP012230-30,yes,91.9000,521,81,71,78,KXXRP15M,53,91.9000,56
KXBNB15M-26SEP012230-30,yes,91.6000,521,90,75,69,KXBNB15M,113,90.0000,56
KXSOL15M-26SEP012230-30,yes,90.0000,502,87,74,60,KXSOL15M,4495,90.0000,56
KXETH15M-26SEP012230-30,yes,89.0000,502,87,70,64,KXETH15M,6402,84.0000,56
KXDOGE15M-26SEP012230-30,yes,89.0000,502,88,76,62,KXDOGE15M,2096,87.0000,56
KXBTC15M-26SEP012230-30,yes,90.0000,456,84,83,66,KXBTC15M,25485,87.0000,56
KXBNB15M-26SEP012200-00,no,96.0000,159,94,94,97,KXBNB15M,0,96.3000,56
KXXRP15M-26SEP012200-00,no,89.0000,159,91,78,93,KXXRP15M,486,91.2000,56
KXDOGE15M-26SEP012200-00,no,91.6000,159,93,87,94,KXDOGE15M,0,94.1000,56
KXSOL15M-26SEP012215-15,no,89.0000,573,87,73,56,KXSOL15M,5135,88.0000,56
KXDOGE15M-26SEP012215-15,yes,90.0000,436,82,33,35,KXDOGE15M,1000,89.0000,56
KXBNB15M-26SEP012215-15,yes,90.0000,418,81,25,29,KXBNB15M,907,87.0000,56
KXBTC15M-26SEP012145-45,no,98.6000,175,96,96,94,KXBTC15M,0,98.3000,56
KXDOGE15M-26SEP012145-45,no,97.0000,175,95,96,94,KXDOGE15M,0,97.4000,56
KXXRP15M-26SEP012145-45,no,94.2000,175,94,85,74,KXXRP15M,0,94.0000,56
KXSOL15M-26SEP012200-00,no,88.0000,596,79,73,47,KXSOL15M,140,90.0000,56
KXETH15M-26SEP012200-00,no,89.0000,498,82,71,62,KXETH15M,4556,89.0000,56
KXBTC15M-26SEP012200-00,no,89.0000,436,89,81,71,KXBTC15M,28345,86.0000,56
KXBTC15M-26SEP012130-30,no,90.4000,193,85,47,68,KXBTC15M,0,93.2000,56
KXSOL15M-26SEP012130-30,no,89.0000,193,74,18,54,KXSOL15M,261,91.2000,56
KXDOGE15M-26SEP012130-30,no,88.0000,193,80,18,53,KXDOGE15M,139,91.8000,56
KXETH15M-26SEP012130-30,no,91.6000,157,87,71,30,KXETH15M,0,96.9000,56
KXBNB15M-26SEP012145-45,no,88.0000,518,88,71,59,KXBNB15M,797,89.0000,56
KXETH15M-26SEP012145-45,no,92.0000,449,90,83,76,KXETH15M,151,92.9000,56
KXSOL15M-26SEP012145-45,no,90.4000,428,84,70,55,KXSOL15M,643,90.0000,56
KXBTC15M-26SEP012115-15,yes,91.3000,199,90,63,29,KXBTC15M,5662,91.8000,56
KXXRP15M-26SEP012115-15,yes,89.0000,199,90,43,24,KXXRP15M,0,94.6000,56
KXDOGE15M-26SEP012115-15,yes,96.3000,199,95,78,41,KXDOGE15M,0,98.0000,56
KXDOGE15M-26SEP012100-00,no,93.3000,221,88,66,58,KXDOGE15M,3707,69.0000,56
KXXRP15M-26SEP012100-00,no,89.0000,221,86,76,70,KXXRP15M,6244,76.0000,56
KXBTC15M-26SEP012045-45,no,96.1000,232,84,90,65,KXBTC15M,0,97.3000,56
KXETH15M-26SEP012045-45,no,97.0000,232,93,92,59,KXETH15M,0,99.0000,56
KXXRP15M-26SEP012045-45,no,96.0000,232,80,81,40,KXXRP15M,0,96.5000,56
KXBNB15M-26SEP012045-45,yes,92.9000,232,96,71,92,KXBNB15M,0,94.3000,56
KXDOGE15M-26SEP012045-45,no,93.6000,232,76,74,27,KXDOGE15M,0,94.0000,56
KXSOL15M-26SEP012045-45,no,89.0000,213,93,60,69,KXSOL15M,3107,79.0000,56
KXETH15M-26SEP012030-30,no,88.0000,242,81,72,56,KXETH15M,153,92.8000,56
KXDOGE15M-26SEP012030-30,no,89.0000,242,81,68,49,KXDOGE15M,266,91.6000,56
KXXRP15M-26SEP012030-30,no,95.3000,242,92,85,77,KXXRP15M,0,97.7000,56
KXBNB15M-26SEP012030-30,no,97.5000,242,94,91,78,KXBNB15M,0,97.6000,56
KXSOL15M-26SEP012030-30,no,93.8000,223,75,70,49,KXSOL15M,0,94.4000,56
KXBTC15M-26SEP012030-30,no,94.2000,150,90,80,57,KXBTC15M,0,96.5000,56
KXBTC15M-26SEP012015-15,no,88.0000,198,85,80,72,KXBTC15M,5925,91.1000,56
KXDOGE15M-26SEP012000-00,no,92.6000,283,86,89,91,KXDOGE15M,221,92.3000,56
KXETH15M-26SEP012000-00,no,95.7000,283,94,87,87,KXETH15M,0,96.0000,56
KXBTC15M-26SEP012000-00,no,91.1000,264,89,85,76,KXBTC15M,0,93.6000,56
KXSOL15M-26SEP012000-00,no,89.0000,264,88,80,73,KXSOL15M,912,90.2000,56
KXBNB15M-26SEP012000-00,no,88.0000,246,77,70,74,KXBNB15M,973,88.0000,56
KXXRP15M-26SEP012000-00,no,89.0000,224,71,65,62,KXXRP15M,669,90.0000,56
KXBNB15M-26SEP012015-15,yes,90.9000,559,78,63,49,KXBNB15M,214,90.9000,56
KXETH15M-26SEP011945-45,yes,96.7000,305,95,96,97,KXETH15M,0,97.6000,56
KXSOL15M-26SEP011945-45,yes,93.5000,305,93,93,92,KXSOL15M,0,97.5000,56
KXBTC15M-26SEP011945-45,yes,94.9000,305,94,93,92,KXBTC15M,0,95.7000,56
KXXRP15M-26SEP011945-45,yes,95.5000,305,96,96,96,KXXRP15M,0,97.5000,56
KXDOGE15M-26SEP011945-45,yes,97.9000,305,97,98,97,KXDOGE15M,0,98.6000,56
KXBNB15M-26SEP011945-45,yes,98.3000,305,98,98,98,KXBNB15M,0,99.5000,56
KXSOL15M-26SEP011930-30,yes,91.7000,240,87,68,73,KXSOL15M,0,96.1000,56
KXBTC15M-26SEP011930-30,yes,93.7000,222,86,65,68,KXBTC15M,90,93.0000,56
KXETH15M-26SEP011930-30,yes,95.0000,204,91,83,63,KXETH15M,0,95.6000,56
KXSOL15M-26SEP011915-15,yes,93.6000,334,95,83,87,KXSOL15M,0,95.9000,56
KXXRP15M-26SEP011915-15,yes,92.7000,334,92,88,89,KXXRP15M,0,94.8000,56
KXBNB15M-26SEP011915-15,yes,93.0000,232,90,81,65,KXBNB15M,0,93.0000,56
KXETH15M-26SEP011900-00,yes,98.2000,352,97,96,96,KXETH15M,0,98.4000,56
KXBTC15M-26SEP011900-00,yes,95.8000,352,92,90,91,KXBTC15M,0,94.9000,56
KXSOL15M-26SEP011900-00,yes,95.2000,352,91,88,96,KXSOL15M,52,92.5000,56
KXXRP15M-26SEP011900-00,yes,95.7000,352,93,94,95,KXXRP15M,0,94.8000,56
KXBNB15M-26SEP011900-00,yes,98.4000,352,98,96,97,KXBNB15M,0,98.5000,56
KXDOGE15M-26SEP011900-00,yes,97.3000,352,96,95,96,KXDOGE15M,0,97.4000,56
KXXRP15M-26SEP011845-45,yes,90.2000,381,91,82,79,KXXRP15M,3747,72.0000,56
KXBNB15M-26SEP011845-45,no,88.0000,208,86,79,67,KXBNB15M,161,91.9000,56
KXETH15M-26SEP011830-30,no,95.9000,406,86,69,70,KXETH15M,0,96.8000,56
KXDOGE15M-26SEP011830-30,no,94.9000,406,87,73,69,KXDOGE15M,0,95.0000,56
KXSOL15M-26SEP011830-30,no,97.2000,406,89,74,61,KXSOL15M,0,97.1000,56
KXXRP15M-26SEP011830-30,no,97.1000,406,93,84,76,KXXRP15M,0,96.6000,56
KXBTC15M-26SEP011830-30,no,95.8000,406,88,73,72,KXBTC15M,0,96.1000,56
KXBNB15M-26SEP011830-30,no,94.2000,406,92,76,72,KXBNB15M,0,96.5000,56
KXSOL15M-26SEP011815-15,yes,91.0000,275,92,86,75,KXSOL15M,1059,91.0000,56
KXBNB15M-26SEP011815-15,yes,93.2000,275,93,81,54,KXBNB15M,199,90.7000,56
KXXRP15M-26SEP011815-15,yes,93.6000,252,92,79,58,KXXRP15M,0,94.6000,56
KXBTC15M-26SEP011815-15,yes,90.1000,252,85,82,76,KXBTC15M,6470,92.2000,56
KXDOGE15M-26SEP011815-15,yes,93.9000,212,90,85,74,KXDOGE15M,0,95.7000,56
KXETH15M-26SEP011815-15,yes,88.0000,193,82,76,67,KXETH15M,441,90.0000,56
KXBTC15M-26SEP011800-00,yes,90.0000,448,87,65,60,KXBTC15M,28242,85.0000,56
KXSOL15M-26SEP011800-00,yes,96.1000,448,95,82,77,KXSOL15M,0,94.0000,56
KXBNB15M-26SEP011800-00,yes,90.8000,447,90,88,90,KXBNB15M,168,90.0000,56
KXETH15M-26SEP011800-00,yes,90.0000,447,90,79,78,KXETH15M,895,90.1000,56
KXXRP15M-26SEP011800-00,yes,89.0000,447,86,84,87,KXXRP15M,1014,90.0000,56
KXDOGE15M-26SEP011800-00,yes,88.0000,220,85,66,68,KXDOGE15M,203,91.6000,56
KXSOL15M-26SEP011745-45,no,88.0000,453,83,81,85,KXSOL15M,272,90.1000,56
KXETH15M-26SEP011745-45,no,90.0000,434,86,86,89,KXETH15M,38,92.3000,56
KXBNB15M-26SEP011745-45,no,92.9000,434,87,86,89,KXBNB15M,0,93.9000,56
KXXRP15M-26SEP011745-45,no,88.0000,374,85,78,73,KXXRP15M,5539,87.0000,56
KXSOL15M-26SEP011730-30,yes,90.1000,422,64,72,49,KXSOL15M,154,90.5000,56
KXETH15M-26SEP011730-30,yes,93.9000,422,76,80,37,KXETH15M,0,95.1000,56
KXBNB15M-26SEP011730-30,yes,92.6000,422,73,80,51,KXBNB15M,0,93.5000,56
KXXRP15M-26SEP011730-30,yes,94.8000,402,66,79,57,KXXRP15M,0,93.5000,56
KXDOGE15M-26SEP011730-30,yes,89.0000,382,90,61,74,KXDOGE15M,912,87.0000,56
KXBTC15M-26SEP011730-30,yes,93.0000,244,89,78,79,KXBTC15M,0,93.3000,56
KXETH15M-26SEP011715-15,no,89.0000,509,85,71,72,KXETH15M,105,91.6000,56
KXXRP15M-26SEP011715-15,no,91.2000,508,91,82,73,KXXRP15M,8,92.5000,56
KXDOGE15M-26SEP011715-15,no,91.7000,508,91,83,79,KXDOGE15M,0,93.1000,56
KXBTC15M-26SEP011715-15,no,89.0000,489,84,70,70,KXBTC15M,7672,92.0000,56
KXSOL15M-26SEP011715-15,no,90.0000,471,84,74,72,KXSOL15M,263,90.5000,56
KXBNB15M-26SEP011715-15,no,89.0000,451,88,76,46,KXBNB15M,47,90.0000,56
KXSOL15M-26SEP011700-00,yes,90.0000,298,80,57,27,KXSOL15M,0,93.1000,56
KXXRP15M-26SEP011700-00,yes,91.0000,281,67,51,32,KXXRP15M,0,93.4000,56
KXDOGE15M-26SEP011700-00,yes,88.0000,264,86,62,43,KXDOGE15M,24,90.0000,56
KXBTC15M-26SEP011700-00,yes,90.0000,229,76,58,46,KXBTC15M,0,93.1000,56
KXBNB15M-26SEP011700-00,yes,90.9000,194,91,80,55,KXBNB15M,0,93.9000,56
KXXRP15M-26SEP011645-45,yes,89.0000,480,85,76,79,KXXRP15M,2542,82.0000,56
KXBNB15M-26SEP011645-45,no,92.0000,217,91,68,76,KXBNB15M,55,92.0000,56
KXSOL15M-26SEP011645-45,no,92.1000,199,88,55,58,KXSOL15M,0,94.7000,56
KXDOGE15M-26SEP011645-45,no,89.0000,163,64,25,34,KXDOGE15M,88,92.6000,56
KXDOGE15M-26SEP011630-30,yes,95.2000,569,93,82,59,KXDOGE15M,2227,84.0000,56
KXXRP15M-26SEP011630-30,no,89.0000,206,90,76,68,KXXRP15M,0,94.7000,56
KXXRP15M-26SEP011615-15,no,91.2000,583,94,88,74,KXXRP15M,7927,79.0000,56
KXDOGE15M-26SEP011615-15,no,92.4000,423,90,75,90,KXDOGE15M,5,92.5000,56
KXETH15M-26SEP011615-15,no,90.1000,388,90,87,66,KXETH15M,947,90.7000,56
KXXRP15M-26SEP011600-00,no,90.4000,468,83,75,66,KXXRP15M,525,91.1000,56
KXBNB15M-26SEP011600-00,no,91.1000,468,86,82,79,KXBNB15M,261,91.2000,56
KXBTC15M-26SEP011600-00,no,90.4000,395,85,62,62,KXBTC15M,16451,90.7000,56
KXETH15M-26SEP011600-00,no,91.7000,395,90,78,72,KXETH15M,0,93.6000,56
KXDOGE15M-26SEP011600-00,no,91.2000,341,76,68,60,KXDOGE15M,246,91.8000,56
KXSOL15M-26SEP011545-45,no,92.0000,404,84,70,82,KXSOL15M,170,90.0000,56
KXETH15M-26SEP011545-45,no,89.0000,350,72,76,62,KXETH15M,1752,88.0000,56
KXXRP15M-26SEP011545-45,no,90.7000,332,92,67,66,KXXRP15M,1371,87.0000,56
KXDOGE15M-26SEP011545-45,no,91.7000,274,93,83,74,KXDOGE15M,1406,88.0000,56
KXBNB15M-26SEP011545-45,no,93.8000,274,95,79,72,KXBNB15M,0,94.5000,56
KXXRP15M-26SEP011530-30,yes,88.0000,506,86,77,64,KXXRP15M,1289,88.0000,56
KXDOGE15M-26SEP011530-30,yes,89.0000,436,80,83,73,KXDOGE15M,8,91.6000,56
KXETH15M-26SEP011530-30,yes,90.6000,397,88,75,73,KXETH15M,375,92.2000,56
KXBTC15M-26SEP011530-30,yes,93.6000,397,93,82,75,KXBTC15M,0,96.1000,56
KXSOL15M-26SEP011530-30,yes,90.6000,397,89,75,80,KXSOL15M,0,95.4000,56
KXBNB15M-26SEP011530-30,yes,90.9000,397,91,74,73,KXBNB15M,0,93.8000,56
KXSOL15M-26SEP011515-15,yes,92.0000,591,75,63,73,KXSOL15M,1273,87.0000,56
KXBNB15M-26SEP011515-15,yes,93.0000,591,80,65,70,KXBNB15M,109,91.9000,56
KXDOGE15M-26SEP011515-15,yes,91.4000,572,91,80,73,KXDOGE15M,1467,86.0000,56
KXBTC15M-26SEP011515-15,yes,93.8000,226,73,71,78,KXBTC15M,0,93.5000,56
KXETH15M-26SEP011515-15,yes,92.9000,208,89,75,68,KXETH15M,22,92.4000,56
KXSOL15M-26SEP011500-00,yes,90.1000,593,58,46,48,KXSOL15M,149,90.3000,56
KXXRP15M-26SEP011500-00,yes,94.1000,573,89,70,64,KXXRP15M,0,94.2000,56
KXDOGE15M-26SEP011500-00,yes,90.0000,573,89,62,52,KXDOGE15M,2,92.7000,56
KXBTC15M-26SEP011500-00,yes,89.0000,554,82,51,47,KXBTC15M,3153,92.0000,56
KXBNB15M-26SEP011500-00,yes,89.0000,554,82,36,30,KXBNB15M,79,93.0000,56
KXETH15M-26SEP011500-00,yes,92.2000,554,88,55,48,KXETH15M,0,93.7000,56
KXSOL15M-26SEP011445-45,no,90.0000,511,81,71,56,KXSOL15M,24,92.0000,56
KXETH15M-26SEP011445-45,no,89.0000,493,72,65,54,KXETH15M,2145,89.0000,56
KXBNB15M-26SEP011445-45,no,90.0000,475,73,65,65,KXBNB15M,7,93.0000,56
