ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXETH15M-26AUG260015-15,yes,92.2000,299,80,69,64,KXETH15M,0,96.6000,39
KXXRP15M-26AUG260015-15,yes,93.5000,282,41,62,54,KXXRP15M,0,94.9000,39
KXBNB15M-26AUG260015-15,yes,94.8000,265,94,54,49,KXBNB15M,0,96.0000,39
KXBNB15M-26AUG260000-00,no,89.0000,590,88,83,63,KXBNB15M,258,87.0000,39
KXSOL15M-26AUG260000-00,no,90.0000,533,84,82,71,KXSOL15M,4045,80.0000,39
KXDOGE15M-26AUG260000-00,no,89.0000,533,83,79,74,KXDOGE15M,5341,76.0000,39
KXETH15M-26AUG260000-00,yes,90.9000,199,82,55,26,KXETH15M,1301,86.0000,39
KXSOL15M-26AUG262345-45,no,88.0000,474,87,84,74,KXSOL15M,4666,88.0000,39
KXETH15M-26AUG262345-45,no,90.0000,368,83,82,83,KXETH15M,556,92.1000,39
KXXRP15M-26AUG262345-45,no,88.0000,346,81,78,84,KXXRP15M,657,90.0000,39
KXDOGE15M-26AUG262345-45,no,90.8000,271,88,85,73,KXDOGE15M,869,91.3000,39
KXBNB15M-26AUG262345-45,no,89.0000,271,87,82,73,KXBNB15M,150,90.0000,39
KXBTC15M-26AUG262345-45,no,90.0000,236,87,82,65,KXBTC15M,35233,90.0000,39
KXETH15M-26AUG262330-30,yes,90.8000,549,85,69,33,KXETH15M,6079,86.0000,39
KXSOL15M-26AUG262330-30,yes,94.0000,549,89,64,40,KXSOL15M,0,94.8000,39
KXDOGE15M-26AUG262330-30,yes,91.2000,549,87,65,43,KXDOGE15M,193,92.8000,39
KXXRP15M-26AUG262330-30,yes,88.0000,530,83,52,32,KXXRP15M,5409,84.0000,39
KXBTC15M-26AUG262330-30,yes,90.6000,437,82,74,81,KXBTC15M,0,93.2000,39
KXBNB15M-26AUG262330-30,yes,90.0000,345,81,39,43,KXBNB15M,0,93.2000,39
KXDOGE15M-26AUG262315-15,yes,91.7000,334,90,87,84,KXDOGE15M,896,88.0000,39
KXSOL15M-26AUG262300-00,yes,91.6000,522,87,91,92,KXSOL15M,0,94.8000,39
KXXRP15M-26AUG262300-00,yes,89.0000,452,89,76,70,KXXRP15M,5572,88.0000,39
KXDOGE15M-26AUG262300-00,yes,88.0000,452,90,81,72,KXDOGE15M,1161,88.0000,39
KXXRP15M-26AUG262245-45,no,89.0000,175,84,59,47,KXXRP15M,0,95.3000,39
KXDOGE15M-26AUG262245-45,no,90.0000,175,86,65,53,KXDOGE15M,0,93.6000,39
KXSOL15M-26AUG262245-45,no,90.0000,175,86,75,61,KXSOL15M,0,94.5000,39
KXBNB15M-26AUG262230-30,no,90.0000,390,77,77,72,KXBNB15M,91,91.6000,39
KXSOL15M-26AUG262230-30,no,92.6000,368,87,84,77,KXSOL15M,0,93.6000,39
KXETH15M-26AUG262230-30,no,91.1000,332,89,63,65,KXETH15M,0,96.6000,39
