ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXBTC15M-26AUG302215-15,yes,90.5000,273,83,71,76,KXBTC15M,18369,91.8000,56
KXBNB15M-26AUG302200-00,no,88.0000,339,84,75,70,KXBNB15M,189,87.0000,56
KXSOL15M-26AUG302200-00,no,90.0000,271,85,81,68,KXSOL15M,1804,83.0000,56
KXDOGE15M-26AUG302200-00,no,91.3000,152,87,71,82,KXDOGE15M,0,94.2000,56
KXETH15M-26AUG302200-00,no,94.3000,152,87,67,79,KXETH15M,0,95.7000,56
KXXRP15M-26AUG302145-45,no,88.0000,365,82,86,87,KXXRP15M,174,92.0000,56
KXBNB15M-26AUG302145-45,no,89.0000,365,79,85,91,KXBNB15M,0,96.6000,56
KXSOL15M-26AUG302145-45,no,91.0000,365,64,83,90,KXSOL15M,388,90.0000,56
KXDOGE15M-26AUG302145-45,no,92.1000,342,72,86,90,KXDOGE15M,4,92.4000,56
KXBNB15M-26AUG302130-30,yes,90.0000,424,80,88,86,KXBNB15M,174,90.8000,56
KXBTC15M-26AUG302130-30,yes,92.1000,400,81,84,82,KXBTC15M,0,95.0000,56
KXSOL15M-26AUG302130-30,yes,88.0000,382,82,73,81,KXSOL15M,0,95.3000,56
KXDOGE15M-26AUG302130-30,yes,93.8000,364,82,75,84,KXDOGE15M,443,89.0000,56
KXETH15M-26AUG302130-30,yes,95.0000,289,80,71,64,KXETH15M,1376,88.0000,56
KXDOGE15M-26AUG302115-15,no,93.7000,472,94,87,72,KXDOGE15M,0,95.8000,56
KXXRP15M-26AUG302115-15,no,96.3000,472,94,90,75,KXXRP15M,0,97.2000,56
KXSOL15M-26AUG302115-15,no,93.4000,472,90,86,73,KXSOL15M,0,96.2000,56
KXBTC15M-26AUG302115-15,no,91.1000,472,87,84,66,KXBTC15M,1122,92.9000,56
KXETH15M-26AUG302115-15,no,92.9000,472,89,86,59,KXETH15M,101,92.9000,56
KXBNB15M-26AUG302115-15,no,95.8000,472,91,85,66,KXBNB15M,0,96.8000,56
KXBTC15M-26AUG302100-00,no,90.0000,190,77,61,63,KXBTC15M,13107,91.0000,56
KXSOL15M-26AUG302100-00,no,96.7000,154,90,72,70,KXSOL15M,0,96.4000,56
KXXRP15M-26AUG302100-00,no,88.0000,154,87,69,58,KXXRP15M,6,92.0000,56
KXXRP15M-26AUG302045-45,yes,88.0000,517,85,64,57,KXXRP15M,459,89.0000,56
KXBNB15M-26AUG302045-45,yes,89.0000,498,83,56,50,KXBNB15M,230,91.9000,56
KXSOL15M-26AUG302045-45,yes,91.9000,461,86,66,63,KXSOL15M,464,89.0000,56
KXBTC15M-26AUG302045-45,yes,90.0000,461,90,79,61,KXBTC15M,107799,86.0000,56
KXDOGE15M-26AUG302045-45,yes,91.0000,461,91,79,69,KXDOGE15M,1590,90.0000,56
KXETH15M-26AUG302045-45,yes,90.0000,442,90,76,60,KXETH15M,6802,74.0000,56
KXSOL15M-26AUG302030-30,yes,91.9000,534,86,84,77,KXSOL15M,0,95.0000,56
KXBNB15M-26AUG302030-30,yes,90.9000,533,86,86,78,KXBNB15M,124,91.2000,56
KXXRP15M-26AUG302030-30,yes,89.0000,513,85,78,78,KXXRP15M,1562,90.0000,56
KXBTC15M-26AUG302030-30,yes,90.0000,493,84,74,73,KXBTC15M,180808,86.0000,56
KXETH15M-26AUG302030-30,yes,90.6000,473,86,82,79,KXETH15M,1079,91.2000,56
KXDOGE15M-26AUG302030-30,yes,89.0000,473,82,75,76,KXDOGE15M,785,90.8000,56
KXSOL15M-26AUG302015-15,no,89.0000,406,62,48,49,KXSOL15M,760,89.0000,56
KXDOGE15M-26AUG302015-15,no,89.0000,389,84,74,61,KXDOGE15M,1581,89.0000,56
KXBTC15M-26AUG302015-15,no,88.0000,372,85,69,42,KXBTC15M,37205,90.7000,56
KXBNB15M-26AUG302015-15,no,88.0000,354,82,62,47,KXBNB15M,153,90.0000,56
KXETH15M-26AUG302015-15,no,93.0000,317,86,81,58,KXETH15M,0,93.9000,56
KXXRP15M-26AUG302015-15,no,92.4000,300,80,83,58,KXXRP15M,0,94.8000,56
KXXRP15M-26AUG302000-00,yes,88.0000,368,89,54,46,KXXRP15M,6283,88.0000,56
KXSOL15M-26AUG302000-00,yes,88.0000,263,83,63,79,KXSOL15M,613,87.0000,56
KXBTC15M-26AUG302000-00,yes,93.3000,191,77,73,66,KXBTC15M,0,97.4000,56
KXDOGE15M-26AUG302000-00,yes,91.3000,191,82,73,51,KXDOGE15M,0,95.7000,56
KXETH15M-26AUG302000-00,yes,92.7000,172,71,61,49,KXETH15M,0,95.7000,56
KXBNB15M-26AUG302000-00,yes,92.7000,172,73,49,42,KXBNB15M,0,93.7000,56
KXXRP15M-26AUG301945-45,no,90.0000,509,68,57,49,KXXRP15M,1285,90.7000,56
KXETH15M-26AUG301945-45,no,90.1000,491,80,68,59,KXETH15M,6295,79.0000,56
KXBNB15M-26AUG301945-45,no,89.0000,386,83,79,81,KXBNB15M,0,93.6000,56
KXBTC15M-26AUG301945-45,no,94.4000,312,86,64,56,KXBTC15M,0,93.8000,56
KXSOL15M-26AUG301945-45,no,92.6000,294,67,37,35,KXSOL15M,120,92.9000,56
KXDOGE15M-26AUG301945-45,no,89.0000,294,75,53,45,KXDOGE15M,53,90.9000,56
KXBNB15M-26AUG301930-30,no,96.4000,396,85,76,71,KXBNB15M,0,97.6000,56
KXSOL15M-26AUG301930-30,no,98.0000,379,86,75,71,KXSOL15M,0,98.7000,56
KXETH15M-26AUG301930-30,no,97.3000,379,86,82,68,KXETH15M,0,98.2000,56
KXBTC15M-26AUG301930-30,no,88.0000,379,53,45,46,KXBTC15M,71144,89.0000,56
KXXRP15M-26AUG301930-30,no,97.1000,379,80,73,62,KXXRP15M,0,96.8000,56
KXDOGE15M-26AUG301930-30,no,97.4000,362,86,79,78,KXDOGE15M,0,97.9000,56
KXSOL15M-26AUG301915-15,no,90.8000,434,76,83,86,KXSOL15M,461,89.0000,56
KXDOGE15M-26AUG301915-15,no,88.0000,398,88,75,80,KXDOGE15M,2064,87.0000,56
KXXRP15M-26AUG301915-15,no,89.0000,357,86,72,70,KXXRP15M,816,91.4000,56
KXBTC15M-26AUG301915-15,no,88.0000,299,83,78,64,KXBTC15M,51583,90.0000,56
KXETH15M-26AUG301915-15,no,89.0000,299,84,83,76,KXETH15M,623,92.2000,56
KXBNB15M-26AUG301915-15,no,92.0000,218,92,85,85,KXBNB15M,44,91.2000,56
KXXRP15M-26AUG301900-00,no,88.0000,536,78,70,70,KXXRP15M,581,89.0000,56
KXBNB15M-26AUG301900-00,no,90.0000,466,85,77,71,KXBNB15M,194,90.0000,56
KXETH15M-26AUG301900-00,no,88.0000,429,87,79,70,KXETH15M,4122,87.0000,56
KXDOGE15M-26AUG301900-00,no,88.0000,251,85,74,83,KXDOGE15M,2397,84.0000,56
KXETH15M-26AUG301845-45,yes,92.0000,269,90,76,51,KXETH15M,0,93.7000,56
KXBTC15M-26AUG301845-45,yes,92.1000,234,79,78,56,KXBTC15M,0,95.0000,56
KXSOL15M-26AUG301845-45,yes,94.6000,215,88,70,56,KXSOL15M,0,95.3000,56
KXBNB15M-26AUG301845-45,yes,92.9000,197,85,60,42,KXBNB15M,76,92.0000,56
KXXRP15M-26AUG301845-45,yes,90.6000,179,76,56,43,KXXRP15M,5796,85.0000,56
KXDOGE15M-26AUG301845-45,yes,90.0000,179,77,70,57,KXDOGE15M,225,90.0000,56
KXXRP15M-26AUG301830-30,no,88.0000,471,80,72,71,KXXRP15M,844,88.0000,56
KXBTC15M-26AUG301830-30,no,88.0000,436,88,72,63,KXBTC15M,93338,86.0000,56
KXSOL15M-26AUG301830-30,no,93.9000,436,90,72,69,KXSOL15M,322,90.0000,56
KXBNB15M-26AUG301830-30,no,90.0000,414,86,74,69,KXBNB15M,129,90.0000,56
KXDOGE15M-26AUG301830-30,no,88.0000,376,87,83,66,KXDOGE15M,161,90.0000,56
KXETH15M-26AUG301830-30,no,94.8000,300,86,84,76,KXETH15M,0,96.9000,56
KXSOL15M-26AUG301815-15,no,88.0000,263,81,75,57,KXSOL15M,389,90.7000,56
KXETH15M-26AUG301815-15,no,88.0000,245,72,59,41,KXETH15M,0,94.8000,56
KXBNB15M-26AUG301815-15,no,90.0000,208,90,39,41,KXBNB15M,37,92.1000,56
KXDOGE15M-26AUG301815-15,no,89.0000,189,88,57,48,KXDOGE15M,0,94.3000,56
KXBTC15M-26AUG301815-15,no,90.0000,170,80,45,40,KXBTC15M,0,94.0000,56
KXETH15M-26AUG301800-00,yes,92.0000,190,81,37,41,KXETH15M,7802,74.0000,56
KXXRP15M-26AUG301800-00,yes,93.4000,155,85,76,32,KXXRP15M,8,91.9000,56
KXBTC15M-26AUG301730-30,yes,90.0000,524,90,82,77,KXBTC15M,108457,87.0000,56
KXDOGE15M-26AUG301730-30,no,89.0000,327,85,68,48,KXDOGE15M,2692,87.0000,56
KXETH15M-26AUG301730-30,yes,93.5000,168,80,79,41,KXETH15M,50,92.3000,56
KXETH15M-26AUG301715-15,no,91.1000,594,89,90,89,KXETH15M,20,92.8000,56
KXDOGE15M-26AUG301715-15,no,89.0000,594,89,87,92,KXDOGE15M,109,90.0000,56
KXBNB15M-26AUG301715-15,no,89.0000,594,90,90,95,KXBNB15M,8,91.5000,56
KXSOL15M-26AUG301715-15,no,90.0000,576,88,88,90,KXSOL15M,47,91.2000,56
KXBTC15M-26AUG301715-15,no,88.0000,482,85,81,81,KXBTC15M,61413,89.0000,56
KXXRP15M-26AUG301715-15,no,94.0000,234,84,86,83,KXXRP15M,0,93.9000,56
KXDOGE15M-26AUG301700-00,yes,90.0000,592,86,76,59,KXDOGE15M,255,90.0000,56
KXSOL15M-26AUG301700-00,yes,90.0000,556,84,79,66,KXSOL15M,16,91.6000,56
KXBTC15M-26AUG301700-00,yes,89.0000,537,83,83,68,KXBTC15M,6821,91.0000,56
KXETH15M-26AUG301700-00,yes,89.0000,514,90,79,79,KXETH15M,72,92.8000,56
KXXRP15M-26AUG301700-00,yes,89.0000,514,89,83,78,KXXRP15M,73,92.1000,56
KXBNB15M-26AUG301700-00,yes,88.0000,514,88,70,67,KXBNB15M,2538,88.0000,56
KXSOL15M-26AUG301645-45,no,90.0000,556,89,85,83,KXSOL15M,1568,89.0000,56
KXDOGE15M-26AUG301645-45,no,88.0000,538,87,86,85,KXDOGE15M,2482,86.0000,56
KXBTC15M-26AUG301645-45,no,89.0000,343,36,53,69,KXBTC15M,3020,90.3000,56
KXETH15M-26AUG301645-45,no,92.4000,343,62,73,82,KXETH15M,744,92.3000,56
KXXRP15M-26AUG301645-45,no,90.0000,325,85,55,65,KXXRP15M,0,94.9000,56
KXBNB15M-26AUG301645-45,no,92.5000,307,81,32,53,KXBNB15M,0,94.3000,56
KXXRP15M-26AUG301630-30,no,89.0000,416,85,81,73,KXXRP15M,2721,89.0000,56
KXETH15M-26AUG301630-30,yes,90.0000,308,86,68,51,KXETH15M,980,90.3000,56
KXBTC15M-26AUG301630-30,yes,95.7000,272,91,79,53,KXBTC15M,0,96.3000,56
KXSOL15M-26AUG301630-30,no,90.9000,201,86,68,76,KXSOL15M,0,96.0000,56
KXDOGE15M-26AUG301630-30,no,89.0000,182,70,36,61,KXDOGE15M,1527,90.1000,56
KXETH15M-26AUG301615-15,yes,90.4000,356,81,83,85,KXETH15M,1263,91.8000,56
KXDOGE15M-26AUG301615-15,yes,89.0000,297,66,48,54,KXDOGE15M,279,91.8000,56
KXBNB15M-26AUG301615-15,yes,90.1000,278,90,81,74,KXBNB15M,219,90.0000,56
KXXRP15M-26AUG301615-15,yes,90.0000,160,80,65,74,KXXRP15M,66,91.6000,56
KXSOL15M-26AUG301615-15,yes,90.9000,160,90,81,82,KXSOL15M,0,96.8000,56
KXBTC15M-26AUG301600-00,yes,90.0000,304,86,86,82,KXBTC15M,68380,90.2000,56
KXBNB15M-26AUG301600-00,yes,90.9000,219,89,67,63,KXBNB15M,1220,87.0000,56
KXBNB15M-26AUG301545-45,no,90.0000,471,62,48,45,KXBNB15M,154,90.0000,56
KXETH15M-26AUG301545-45,no,89.0000,471,73,54,55,KXETH15M,6839,82.0000,56
KXDOGE15M-26AUG301545-45,no,88.0000,434,88,82,68,KXDOGE15M,2487,88.0000,56
KXXRP15M-26AUG301545-45,no,91.6000,379,88,81,65,KXXRP15M,0,94.9000,56
KXSOL15M-26AUG301545-45,no,93.0000,379,86,79,58,KXSOL15M,0,94.9000,56
KXBTC15M-26AUG301545-45,no,92.0000,379,90,86,71,KXBTC15M,0,94.0000,56
KXXRP15M-26AUG301530-30,no,90.3000,552,88,85,75,KXXRP15M,0,93.1000,56
KXSOL15M-26AUG301530-30,no,94.4000,552,88,82,78,KXSOL15M,1014,92.5000,56
KXDOGE15M-26AUG301530-30,no,90.3000,529,83,76,73,KXDOGE15M,0,95.6000,56
KXBNB15M-26AUG301530-30,no,88.0000,491,85,58,61,KXBNB15M,189,90.0000,56
KXETH15M-26AUG301530-30,no,89.0000,473,87,77,62,KXETH15M,1407,90.0000,56
KXBTC15M-26AUG301530-30,no,90.3000,453,88,82,65,KXBTC15M,127748,83.0000,56
KXDOGE15M-26AUG301515-15,no,90.3000,593,89,83,80,KXDOGE15M,54,92.0000,56
KXSOL15M-26AUG301515-15,no,88.0000,575,86,81,78,KXSOL15M,5467,87.0000,56
KXXRP15M-26AUG301515-15,no,90.6000,575,88,87,84,KXXRP15M,335,90.5000,56
KXBNB15M-26AUG301515-15,no,93.6000,552,84,82,75,KXBNB15M,0,94.5000,56
KXBTC15M-26AUG301515-15,no,90.6000,512,86,78,74,KXBTC15M,29454,91.6000,56
KXETH15M-26AUG301515-15,no,92.6000,512,89,79,84,KXETH15M,0,93.7000,56
KXETH15M-26AUG301500-00,no,88.0000,365,76,69,68,KXETH15M,959,90.5000,56
KXBNB15M-26AUG301500-00,no,91.5000,347,86,77,79,KXBNB15M,30,92.9000,56
KXSOL15M-26AUG301500-00,no,94.3000,347,86,76,71,KXSOL15M,0,94.1000,56
KXBTC15M-26AUG301500-00,no,90.7000,328,89,73,69,KXBTC15M,104936,85.0000,56
KXDOGE15M-26AUG301500-00,no,90.0000,328,92,66,39,KXDOGE15M,4235,77.0000,56
KXXRP15M-26AUG301500-00,no,90.0000,328,90,75,64,KXXRP15M,8269,81.0000,56
KXBTC15M-26AUG301445-45,yes,93.1000,586,88,85,81,KXBTC15M,0,93.4000,56
KXDOGE15M-26AUG301445-45,yes,94.4000,586,92,88,77,KXDOGE15M,0,94.1000,56
KXXRP15M-26AUG301445-45,yes,89.0000,586,90,84,78,KXXRP15M,2792,81.0000,56
