ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXSOL15M-26AUG240015-15,yes,92.0000,478,90,86,84,KXSOL15M,3523,82.0000,60
KXETH15M-26AUG240015-15,yes,94.0000,478,92,90,88,KXETH15M,379,90.7000,60
KXDOGE15M-26AUG240015-15,yes,92.8000,478,94,90,89,KXDOGE15M,1360,88.0000,60
KXXRP15M-26AUG240015-15,yes,88.0000,358,86,82,89,KXXRP15M,1464,87.0000,60
KXBTC15M-26AUG240015-15,yes,91.5000,238,81,84,77,KXBTC15M,25588,90.0000,60
KXETH15M-26AUG240000-00,no,90.4000,178,89,86,80,KXETH15M,0,98.1000,60
KXBTC15M-26AUG240000-00,yes,88.0000,538,61,68,61,KXBTC15M,54190,85.0000,60
KXBTC15M-26AUG242345-45,yes,94.9000,377,83,81,72,KXBTC15M,1492,92.8000,39
KXBNB15M-26AUG242345-45,yes,90.3000,377,72,67,57,KXBNB15M,1307,88.0000,39
KXSOL15M-26AUG242345-45,yes,90.0000,304,73,64,67,KXSOL15M,227,88.0000,39
KXDOGE15M-26AUG242330-30,no,89.0000,332,58,64,57,KXDOGE15M,5920,86.0000,39
KXBNB15M-26AUG242330-30,no,93.9000,279,90,68,65,KXBNB15M,0,95.2000,39
KXBTC15M-26AUG242330-30,no,89.0000,261,82,66,71,KXBTC15M,2080,92.0000,39
KXETH15M-26AUG242330-30,no,92.3000,224,85,54,62,KXETH15M,0,96.7000,39
KXXRP15M-26AUG242330-30,no,89.0000,185,68,46,43,KXXRP15M,680,88.0000,39
KXBNB15M-26AUG242315-15,yes,88.0000,566,85,83,62,KXBNB15M,76,89.0000,39
KXDOGE15M-26AUG242315-15,yes,89.0000,495,85,81,81,KXDOGE15M,91,92.5000,39
KXBTC15M-26AUG242315-15,yes,88.0000,495,81,81,76,KXBTC15M,68804,88.0000,39
KXXRP15M-26AUG242315-15,yes,88.0000,458,90,76,76,KXXRP15M,340,90.5000,39
KXSOL15M-26AUG242315-15,yes,90.7000,415,85,82,79,KXSOL15M,0,93.9000,39
KXETH15M-26AUG242315-15,yes,89.0000,415,86,73,61,KXETH15M,4485,89.0000,39
KXETH15M-26AUG242300-00,no,91.3000,575,90,76,55,KXETH15M,0,94.8000,39
KXXRP15M-26AUG242300-00,no,90.9000,575,84,78,60,KXXRP15M,0,93.4000,39
KXSOL15M-26AUG242300-00,no,90.1000,575,73,69,51,KXSOL15M,2,93.0000,39
KXBNB15M-26AUG242300-00,no,94.3000,575,89,86,65,KXBNB15M,0,96.8000,39
KXBTC15M-26AUG242300-00,no,92.7000,552,81,75,61,KXBTC15M,15796,90.0000,39
KXDOGE15M-26AUG242300-00,no,92.7000,552,86,77,66,KXDOGE15M,0,93.1000,39
KXETH15M-26AUG242245-45,no,90.0000,590,89,79,57,KXETH15M,536,91.0000,39
KXBNB15M-26AUG242245-45,no,88.0000,484,77,64,65,KXBNB15M,146,87.0000,39
KXSOL15M-26AUG242245-45,no,96.0000,449,86,78,76,KXSOL15M,0,96.2000,39
KXBTC15M-26AUG242245-45,yes,88.0000,185,40,39,36,KXBTC15M,36991,87.0000,39
KXSOL15M-26AUG242230-30,yes,97.3000,586,97,96,61,KXSOL15M,0,98.5000,39
KXETH15M-26AUG242230-30,yes,93.3000,586,94,97,62,KXETH15M,0,96.6000,39
KXBTC15M-26AUG242230-30,yes,93.3000,586,92,86,53,KXBTC15M,0,93.7000,39
KXBNB15M-26AUG242230-30,yes,94.4000,586,95,93,93,KXBNB15M,0,95.9000,39
KXDOGE15M-26AUG242230-30,yes,97.0000,563,97,94,96,KXDOGE15M,0,97.9000,39
KXXRP15M-26AUG242230-30,yes,93.0000,563,93,92,90,KXXRP15M,0,97.3000,39
KXSOL15M-26AUG242200-00,no,98.4000,151,99,98,97,KXSOL15M,0,99.8000,39
KXXRP15M-26AUG242200-00,yes,93.4000,151,93,89,47,KXXRP15M,0,98.1000,39
KXBNB15M-26AUG242215-15,no,90.9000,489,81,73,69,KXBNB15M,235,90.5000,39
KXXRP15M-26AUG242215-15,no,88.0000,421,84,72,66,KXXRP15M,393,90.0000,39
KXSOL15M-26AUG242145-45,no,98.2000,156,98,97,93,KXSOL15M,0,99.4000,39
KXXRP15M-26AUG242145-45,no,91.6000,156,81,59,54,KXXRP15M,350,90.7000,39
KXETH15M-26AUG242200-00,no,91.1000,387,89,77,59,KXETH15M,5584,88.0000,39
KXBTC15M-26AUG242200-00,no,88.0000,313,86,87,71,KXBTC15M,84210,85.0000,39
KXETH15M-26AUG242130-30,yes,96.8000,170,97,90,86,KXETH15M,0,99.6000,39
KXSOL15M-26AUG242130-30,yes,95.5000,170,72,52,50,KXSOL15M,0,97.0000,39
KXBTC15M-26AUG242130-30,yes,93.4000,170,92,77,58,KXBTC15M,0,99.4000,39
KXXRP15M-26AUG242130-30,yes,97.4000,170,82,58,46,KXXRP15M,0,96.9000,39
KXDOGE15M-26AUG242130-30,yes,97.6000,170,85,68,55,KXDOGE15M,0,98.0000,39
KXBNB15M-26AUG242130-30,yes,92.7000,151,90,48,36,KXBNB15M,0,94.5000,39
KXETH15M-26AUG242115-15,no,96.6000,183,90,70,76,KXETH15M,0,93.5000,39
KXDOGE15M-26AUG242115-15,no,98.8000,183,96,69,76,KXDOGE15M,0,98.9000,39
KXETH15M-26AUG242100-00,yes,91.1000,219,91,97,81,KXETH15M,0,95.3000,39
KXSOL15M-26AUG242100-00,yes,89.0000,219,89,86,66,KXSOL15M,3327,89.0000,39
KXBNB15M-26AUG242100-00,yes,98.4000,219,97,97,89,KXBNB15M,0,98.2000,39
KXDOGE15M-26AUG242100-00,yes,98.9000,219,98,98,96,KXDOGE15M,0,99.5000,39
KXBNB15M-26AUG242115-15,yes,88.0000,453,86,80,85,KXBNB15M,1197,84.0000,39
KXXRP15M-26AUG242115-15,no,90.0000,277,67,76,54,KXXRP15M,3726,88.0000,39
KXBTC15M-26AUG242045-45,yes,97.3000,236,94,97,84,KXBTC15M,0,93.6000,39
KXDOGE15M-26AUG242045-45,yes,98.8000,236,97,97,85,KXDOGE15M,0,98.9000,39
KXXRP15M-26AUG242045-45,yes,99.0000,236,97,97,92,KXXRP15M,0,98.9000,39
KXETH15M-26AUG242045-45,yes,93.9000,236,91,95,85,KXETH15M,4418,89.0000,39
KXBNB15M-26AUG242045-45,yes,92.1000,162,81,71,89,KXBNB15M,0,98.3000,39
KXBTC15M-26AUG242100-00,yes,88.0000,553,86,82,89,KXBTC15M,19078,91.0000,39
KXBTC15M-26AUG242030-30,no,91.5000,240,91,83,85,KXBTC15M,40262,86.0000,39
KXSOL15M-26AUG242030-30,no,89.0000,223,95,88,88,KXSOL15M,20,91.5000,39
KXDOGE15M-26AUG242030-30,no,89.0000,172,47,82,72,KXDOGE15M,570,89.0000,39
KXSOL15M-26AUG242045-45,yes,88.0000,564,83,75,56,KXSOL15M,3307,89.0000,39
KXSOL15M-26AUG242015-15,yes,96.8000,254,96,96,71,KXSOL15M,0,95.7000,39
KXXRP15M-26AUG242015-15,yes,90.2000,254,85,83,65,KXXRP15M,3865,86.0000,39
KXBNB15M-26AUG242015-15,yes,96.1000,254,93,93,89,KXBNB15M,0,95.7000,39
KXBNB15M-26AUG242030-30,no,91.6000,588,89,86,79,KXBNB15M,324,88.0000,39
KXXRP15M-26AUG242030-30,no,89.0000,569,87,90,89,KXXRP15M,293,91.2000,39
KXBTC15M-26AUG242000-00,no,95.0000,262,92,91,79,KXBTC15M,0,95.5000,39
KXDOGE15M-26AUG242000-00,no,94.7000,262,93,94,88,KXDOGE15M,0,95.9000,39
KXETH15M-26AUG242000-00,no,97.7000,262,96,98,96,KXETH15M,0,98.7000,39
KXBNB15M-26AUG242000-00,no,92.4000,262,86,91,79,KXBNB15M,1293,85.0000,39
KXXRP15M-26AUG242000-00,no,92.0000,262,90,90,78,KXXRP15M,0,93.8000,39
KXSOL15M-26AUG242000-00,no,91.3000,262,87,95,86,KXSOL15M,334,90.0000,39
KXETH15M-26AUG242015-15,no,88.0000,278,86,72,78,KXETH15M,8774,76.0000,39
KXSOL15M-26AUG241945-45,yes,98.0000,270,97,90,78,KXSOL15M,0,98.2000,39
KXBNB15M-26AUG241945-45,yes,96.6000,270,97,86,81,KXBNB15M,0,97.8000,39
KXETH15M-26AUG241945-45,yes,92.3000,270,92,81,75,KXETH15M,0,93.4000,39
KXXRP15M-26AUG241945-45,yes,89.0000,270,89,83,76,KXXRP15M,184,91.8000,39
KXDOGE15M-26AUG241945-45,yes,90.0000,270,89,77,75,KXDOGE15M,255,91.1000,39
KXBTC15M-26AUG241930-30,yes,99.0000,274,98,96,94,KXBTC15M,0,99.0000,39
