ticker,side,ask,secs,p1,p2,p3,series,depth,best,min_depth
KXSOL15M-26AUG231715-15,yes,93.4000,538,93,90,87,KXSOL15M,0,94.4000,60
KXDOGE15M-26AUG231715-15,yes,96.1000,538,96,95,87,KXDOGE15M,0,95.3000,60
KXBNB15M-26AUG231715-15,yes,95.4000,418,94,93,91,KXBNB15M,0,95.7000,60
KXSOL15M-26AUG231645-45,no,93.0000,238,90,81,83,KXSOL15M,0,96.6000,60
KXETH15M-26AUG231645-45,yes,89.0000,178,84,84,80,KXETH15M,1614,89.0000,60
KXETH15M-26AUG231630-30,yes,89.0000,478,89,69,65,KXETH15M,134,91.7000,60
KXSOL15M-26AUG231630-30,yes,88.0000,478,88,78,77,KXSOL15M,620,91.0000,60
KXXRP15M-26AUG231630-30,yes,91.1000,418,88,92,80,KXXRP15M,1391,87.0000,60
KXBNB15M-26AUG231630-30,yes,91.2000,418,90,86,78,KXBNB15M,274,90.0000,60
KXBTC15M-26AUG231630-30,yes,93.5000,418,90,90,70,KXBTC15M,1127,92.3000,60
KXDOGE15M-26AUG231630-30,yes,90.0000,418,88,83,72,KXDOGE15M,198,89.0000,60
KXETH15M-26AUG231615-15,no,89.0000,598,85,87,74,KXETH15M,469,91.6000,60
KXBTC15M-26AUG231615-15,no,89.0000,238,89,85,86,KXBTC15M,39478,90.1000,60
KXXRP15M-26AUG231600-00,no,89.0000,478,82,76,68,KXXRP15M,4469,87.0000,60
KXDOGE15M-26AUG231600-00,no,90.0000,418,83,76,67,KXDOGE15M,1176,89.0000,60
KXBTC15M-26AUG231600-00,no,96.6000,178,92,81,80,KXBTC15M,0,98.2000,60
KXSOL15M-26AUG231600-00,no,93.4000,178,84,67,63,KXSOL15M,0,94.8000,60
KXDOGE15M-26AUG231545-45,yes,88.0000,298,86,85,75,KXDOGE15M,0,96.1000,60
KXXRP15M-26AUG231545-45,yes,93.0000,298,86,81,73,KXXRP15M,0,93.5000,60
KXETH15M-26AUG231545-45,yes,93.9000,238,87,76,67,KXETH15M,0,96.7000,60
KXSOL15M-26AUG231545-45,yes,96.8000,238,86,75,77,KXSOL15M,0,96.9000,60
KXBNB15M-26AUG231530-30,yes,91.9000,478,88,77,80,KXBNB15M,17,92.6000,60
KXBTC15M-26AUG231530-30,yes,89.0000,358,79,84,80,KXBTC15M,12708,91.2000,60
KXDOGE15M-26AUG231515-15,no,93.9000,418,89,81,79,KXDOGE15M,0,95.5000,60
KXXRP15M-26AUG231515-15,no,91.1000,418,84,69,80,KXXRP15M,24,92.9000,60
KXSOL15M-26AUG231515-15,no,88.0000,358,87,78,70,KXSOL15M,0,93.4000,60
KXETH15M-26AUG231515-15,no,89.0000,298,79,73,64,KXETH15M,0,94.6000,60
KXBNB15M-26AUG231515-15,no,93.4000,238,94,76,82,KXBNB15M,0,96.9000,60
KXSOL15M-26AUG231500-00,no,88.0000,298,86,77,76,KXSOL15M,3827,83.0000,60
KXBNB15M-26AUG231500-00,yes,88.0000,238,73,67,75,KXBNB15M,0,95.8000,60
KXXRP15M-26AUG231500-00,no,90.7000,178,71,78,85,KXXRP15M,108,90.8000,60
KXSOL15M-26AUG231430-30,yes,94.8000,178,89,57,43,KXSOL15M,0,96.9000,60
KXBNB15M-26AUG231430-30,yes,97.9000,178,93,86,80,KXBNB15M,0,99.5000,60
KXXRP15M-26AUG231430-30,no,94.9000,178,92,94,89,KXXRP15M,0,95.2000,60
KXETH15M-26AUG231415-15,yes,92.0000,178,72,39,10,KXETH15M,0,95.9000,60
KXBTC15M-26AUG231415-15,yes,94.8000,178,78,66,27,KXBTC15M,0,95.1000,60
KXXRP15M-26AUG231415-15,yes,96.4000,178,89,80,39,KXXRP15M,0,97.1000,60
KXBNB15M-26AUG231415-15,yes,90.8000,178,80,59,23,KXBNB15M,575,83.0000,60
KXXRP15M-26AUG231400-00,no,92.0000,178,92,83,72,KXXRP15M,0,94.9000,60
KXETH15M-26AUG231415-15,no,91.5000,418,79,70,61,KXETH15M,205,92.0000,60
KXBNB15M-26AUG231330-30,no,96.2000,243,94,82,77,KXBNB15M,0,96.5000,60
KXDOGE15M-26AUG231330-30,yes,88.0000,243,86,91,95,KXDOGE15M,6,92.5000,60
KXSOL15M-26AUG231330-30,no,90.0000,178,69,81,41,KXSOL15M,2375,88.0000,60
KXETH15M-26AUG231330-30,no,97.8000,178,87,83,47,KXETH15M,0,98.6000,60
KXBTC15M-26AUG231315-15,no,96.4000,238,90,90,94,KXBTC15M,0,97.7000,60
KXXRP15M-26AUG231315-15,yes,91.8000,238,94,94,77,KXXRP15M,0,95.0000,60
KXETH15M-26AUG231315-15,no,88.0000,238,71,80,90,KXETH15M,3487,86.0000,60
KXDOGE15M-26AUG231315-15,yes,91.8000,178,85,88,78,KXDOGE15M,390,90.0000,60
KXBNB15M-26AUG231315-15,yes,89.0000,178,90,88,78,KXBNB15M,63,92.5000,60
KXXRP15M-26AUG231330-30,yes,90.0000,418,63,57,71,KXXRP15M,513,89.0000,60
KXBNB15M-26AUG231300-00,yes,97.8000,238,96,93,91,KXBNB15M,0,97.9000,60
KXETH15M-26AUG231300-00,yes,99.0000,238,97,90,90,KXETH15M,0,98.6000,60
KXSOL15M-26AUG231300-00,no,95.5000,178,91,85,72,KXSOL15M,0,98.3000,60
KXXRP15M-26AUG231245-45,yes,98.2000,238,96,93,92,KXXRP15M,0,98.5000,60
KXSOL15M-26AUG231245-45,yes,93.2000,238,95,93,90,KXSOL15M,0,96.3000,60
KXBNB15M-26AUG231245-45,yes,98.7000,238,98,98,97,KXBNB15M,0,99.0000,60
KXBTC15M-26AUG231245-45,yes,93.2000,238,91,86,68,KXBTC15M,8361,91.3000,60
KXDOGE15M-26AUG231245-45,yes,98.1000,238,97,98,91,KXDOGE15M,0,98.7000,60
KXETH15M-26AUG231245-45,yes,90.5000,178,93,89,85,KXETH15M,0,95.8000,60
KXXRP15M-26AUG231230-30,no,89.0000,238,88,86,83,KXXRP15M,438,90.9000,60
KXDOGE15M-26AUG231230-30,no,97.1000,178,90,86,91,KXDOGE15M,0,97.3000,60
KXETH15M-26AUG231215-15,yes,92.5000,298,92,86,89,KXETH15M,1261,89.0000,60
KXBTC15M-26AUG231215-15,yes,96.2000,298,96,88,90,KXBTC15M,6759,90.8000,60
KXXRP15M-26AUG231215-15,yes,88.0000,238,54,76,53,KXXRP15M,92,92.5000,60
KXBNB15M-26AUG231215-15,yes,92.8000,238,82,90,80,KXBNB15M,0,96.3000,60
KXBTC15M-26AUG231200-00,no,93.2000,298,94,91,88,KXBTC15M,0,95.9000,60
KXSOL15M-26AUG231200-00,no,93.3000,298,86,81,78,KXSOL15M,10,91.6000,60
KXETH15M-26AUG231200-00,no,94.9000,298,91,84,79,KXETH15M,0,96.3000,60
KXBNB15M-26AUG231200-00,no,95.6000,298,82,77,76,KXBNB15M,0,94.7000,60
KXXRP15M-26AUG231200-00,no,97.4000,298,88,79,63,KXXRP15M,0,94.0000,60
KXDOGE15M-26AUG231200-00,no,88.0000,298,75,67,58,KXDOGE15M,1946,88.0000,60
KXDOGE15M-26AUG231145-45,yes,91.9000,357,76,60,47,KXDOGE15M,624,90.0000,60
KXBTC15M-26AUG231145-45,yes,88.0000,238,90,80,61,KXBTC15M,921,91.7000,60
KXBNB15M-26AUG231145-45,yes,93.5000,238,82,83,74,KXBNB15M,0,95.3000,60
KXSOL15M-26AUG231145-45,yes,97.8000,238,96,90,86,KXSOL15M,0,97.2000,60
KXETH15M-26AUG231145-45,yes,97.4000,238,96,87,74,KXETH15M,0,99.1000,60
KXXRP15M-26AUG231145-45,yes,91.2000,178,91,78,61,KXXRP15M,563,85.0000,60
KXSOL15M-26AUG231115-15,yes,90.0000,358,89,80,83,KXSOL15M,663,89.0000,60
KXBTC15M-26AUG231115-15,yes,94.0000,238,91,80,86,KXBTC15M,1828,92.9000,60
KXDOGE15M-26AUG231115-15,yes,88.0000,238,88,83,86,KXDOGE15M,6216,86.0000,60
KXXRP15M-26AUG231115-15,no,90.1000,178,82,79,79,KXXRP15M,0,98.6000,60
KXBTC15M-26AUG231130-30,no,92.6000,598,73,68,67,KXBTC15M,35999,86.0000,60
KXDOGE15M-26AUG231130-30,no,89.0000,598,77,69,71,KXDOGE15M,1515,90.0000,60
KXETH15M-26AUG231100-00,yes,96.7000,358,95,92,94,KXETH15M,0,97.0000,60
KXDOGE15M-26AUG231100-00,yes,92.1000,358,90,86,88,KXDOGE15M,4,92.0000,60
KXSOL15M-26AUG231100-00,yes,95.5000,358,96,94,94,KXSOL15M,0,96.8000,60
KXXRP15M-26AUG231100-00,yes,94.6000,358,95,92,92,KXXRP15M,0,96.3000,60
KXBNB15M-26AUG231100-00,yes,96.6000,358,94,92,93,KXBNB15M,0,96.3000,60
KXBTC15M-26AUG231100-00,yes,93.8000,298,90,87,81,KXBTC15M,0,96.0000,60
KXXRP15M-26AUG231045-45,yes,96.2000,418,92,91,81,KXXRP15M,0,96.7000,60
KXETH15M-26AUG231045-45,no,90.6000,238,90,76,77,KXETH15M,2724,87.0000,60
KXDOGE15M-26AUG231045-45,no,96.4000,178,88,92,60,KXDOGE15M,0,98.3000,60
KXBNB15M-26AUG231030-30,no,90.5000,418,83,74,74,KXBNB15M,317,91.5000,60
KXXRP15M-26AUG231030-30,no,88.0000,418,83,73,86,KXXRP15M,0,96.3000,60
KXSOL15M-26AUG231030-30,no,95.9000,358,91,80,69,KXSOL15M,0,97.5000,60
KXETH15M-26AUG231030-30,no,96.1000,358,90,76,64,KXETH15M,0,94.1000,60
KXBTC15M-26AUG231030-30,no,89.0000,358,89,73,71,KXBTC15M,27527,90.0000,60
KXDOGE15M-26AUG231030-30,no,93.3000,238,92,87,80,KXDOGE15M,224,90.5000,60
KXSOL15M-26AUG231015-15,no,88.0000,418,77,49,38,KXSOL15M,2912,84.0000,60
KXBNB15M-26AUG231015-15,no,91.9000,418,91,58,45,KXBNB15M,0,93.1000,60
KXDOGE15M-26AUG231015-15,yes,94.1000,358,72,81,91,KXDOGE15M,0,95.0000,60
KXXRP15M-26AUG231015-15,yes,94.8000,238,74,79,41,KXXRP15M,0,96.5000,60
KXSOL15M-26AUG231015-15,yes,92.0000,178,75,40,51,KXSOL15M,346,87.0000,60
KXETH15M-26AUG231015-15,yes,96.8000,178,81,45,52,KXETH15M,0,93.9000,60
KXBTC15M-26AUG231000-00,no,91.0000,358,88,86,69,KXBTC15M,68846,84.0000,60
KXXRP15M-26AUG231000-00,yes,95.8000,298,85,79,71,KXXRP15M,0,94.5000,60
KXDOGE15M-26AUG231000-00,yes,96.8000,298,84,71,82,KXDOGE15M,0,97.9000,60
KXETH15M-26AUG231000-00,yes,90.7000,178,74,62,39,KXETH15M,1733,88.0000,60
KXSOL15M-26AUG231000-00,yes,91.4000,178,94,90,79,KXSOL15M,0,96.3000,60
KXXRP15M-26AUG230945-45,yes,96.6000,358,90,85,49,KXXRP15M,0,97.9000,60
KXBTC15M-26AUG230945-45,yes,90.0000,238,90,70,62,KXBTC15M,12658,90.4000,60
KXSOL15M-26AUG230945-45,yes,95.0000,178,84,87,74,KXSOL15M,481,91.4000,60
KXDOGE15M-26AUG230945-45,yes,90.8000,178,78,82,73,KXDOGE15M,35,92.0000,60
KXETH15M-26AUG230930-30,yes,95.7000,478,95,96,97,KXETH15M,0,96.8000,60
KXXRP15M-26AUG230930-30,yes,96.6000,478,96,96,87,KXXRP15M,0,97.6000,60
KXDOGE15M-26AUG230930-30,yes,97.2000,478,97,96,96,KXDOGE15M,0,97.8000,60
KXBTC15M-26AUG230930-30,yes,90.0000,418,86,90,94,KXBTC15M,0,93.9000,60
KXSOL15M-26AUG230930-30,yes,93.5000,418,94,89,96,KXSOL15M,0,94.7000,60
KXBNB15M-26AUG230930-30,yes,94.8000,418,92,90,95,KXBNB15M,0,98.0000,60
KXSOL15M-26AUG230915-15,yes,88.0000,478,75,78,65,KXSOL15M,985,78.0000,60
KXBNB15M-26AUG230915-15,yes,90.7000,478,89,60,66,KXBNB15M,425,89.0000,60
KXXRP15M-26AUG230915-15,yes,90.0000,418,83,72,57,KXXRP15M,3319,88.0000,60
KXETH15M-26AUG230915-15,yes,95.3000,298,81,76,78,KXETH15M,0,96.1000,60
KXBTC15M-26AUG230915-15,yes,95.1000,238,79,37,46,KXBTC15M,10444,91.6000,60
KXDOGE15M-26AUG230900-00,no,94.3000,478,92,89,85,KXDOGE15M,0,93.6000,60
KXSOL15M-26AUG230900-00,no,93.3000,358,89,84,80,KXSOL15M,0,96.8000,60
KXBNB15M-26AUG230900-00,no,92.9000,358,89,84,79,KXBNB15M,0,94.5000,60
KXXRP15M-26AUG230900-00,no,90.8000,358,89,78,71,KXXRP15M,0,96.5000,60
KXETH15M-26AUG230900-00,no,90.0000,358,87,82,81,KXETH15M,0,93.8000,60
KXBTC15M-26AUG230900-00,no,93.1000,298,86,76,62,KXBTC15M,13308,90.5000,60
KXXRP15M-26AUG230845-45,yes,89.0000,298,84,85,83,KXXRP15M,0,96.9000,60
KXDOGE15M-26AUG230845-45,yes,95.8000,238,92,41,54,KXDOGE15M,0,95.2000,60
KXSOL15M-26AUG230845-45,yes,93.4000,238,82,60,58,KXSOL15M,0,94.6000,60
KXETH15M-26AUG230845-45,yes,94.5000,238,90,58,67,KXETH15M,0,96.8000,60
KXBNB15M-26AUG230845-45,yes,95.9000,238,88,54,56,KXBNB15M,0,97.5000,60
KXBTC15M-26AUG230845-45,yes,96.8000,238,94,64,65,KXBTC15M,0,98.3000,60
KXSOL15M-26AUG230830-30,yes,88.0000,478,77,76,70,KXSOL15M,620,90.0000,60
KXDOGE15M-26AUG230830-30,yes,92.5000,358,86,81,63,KXDOGE15M,0,93.8000,60
KXBNB15M-26AUG230815-15,no,95.1000,538,94,85,67,KXBNB15M,0,96.0000,60
KXDOGE15M-26AUG230815-15,no,88.0000,538,82,76,65,KXDOGE15M,1697,89.0000,60
KXETH15M-26AUG230815-15,no,91.3000,538,91,84,64,KXETH15M,0,93.4000,60
KXSOL15M-26AUG230815-15,no,95.9000,478,88,85,79,KXSOL15M,0,96.8000,60
KXBTC15M-26AUG230815-15,no,94.1000,478,88,84,77,KXBTC15M,0,95.4000,60
KXXRP15M-26AUG230815-15,no,96.4000,478,73,66,54,KXXRP15M,0,94.0000,60
KXETH15M-26AUG230800-00,no,94.0000,538,93,86,82,KXETH15M,0,93.2000,60
KXSOL15M-26AUG230745-45,yes,93.2000,538,85,79,79,KXSOL15M,0,93.7000,60
KXETH15M-26AUG230745-45,yes,95.2000,478,80,76,71,KXETH15M,0,93.1000,60
KXBTC15M-26AUG230745-45,yes,89.0000,418,83,77,60,KXBTC15M,55915,78.0000,60
KXXRP15M-26AUG230745-45,yes,91.6000,358,65,84,77,KXXRP15M,0,93.7000,60
KXBNB15M-26AUG230745-45,yes,88.0000,358,78,82,68,KXBNB15M,5,92.3000,60
KXDOGE15M-26AUG230745-45,yes,95.6000,298,84,61,77,KXDOGE15M,0,95.3000,60
KXBNB15M-26AUG230730-30,yes,90.0000,598,87,82,69,KXBNB15M,229,89.0000,60
KXSOL15M-26AUG230730-30,yes,88.0000,538,72,54,38,KXSOL15M,0,94.5000,60
KXETH15M-26AUG230730-30,yes,90.6000,538,84,59,38,KXETH15M,22,92.4000,60
KXBTC15M-26AUG230730-30,yes,95.8000,538,86,74,47,KXBTC15M,0,96.2000,60
KXDOGE15M-26AUG230730-30,yes,89.0000,538,45,46,49,KXDOGE15M,6094,85.0000,60
KXXRP15M-26AUG230730-30,yes,95.9000,538,72,50,46,KXXRP15M,0,96.7000,60
KXETH15M-26AUG230715-15,yes,95.8000,418,83,80,66,KXETH15M,50,92.8000,60
KXBNB15M-26AUG230715-15,yes,94.9000,418,91,88,82,KXBNB15M,0,95.1000,60
KXXRP15M-26AUG230715-15,yes,95.0000,418,90,86,75,KXXRP15M,19,92.7000,60
KXSOL15M-26AUG230715-15,yes,91.2000,178,84,85,79,KXSOL15M,0,98.0000,60
KXBTC15M-26AUG230715-15,yes,88.0000,178,65,68,73,KXBTC15M,17948,90.0000,60
KXXRP15M-26AUG230700-00,no,90.0000,478,89,79,71,KXXRP15M,0,95.1000,60
KXDOGE15M-26AUG230700-00,no,92.6000,358,89,87,81,KXDOGE15M,2564,85.0000,60
KXSOL15M-26AUG230700-00,no,88.0000,358,86,81,52,KXSOL15M,3179,88.0000,60
KXBNB15M-26AUG230700-00,no,95.0000,358,94,89,81,KXBNB15M,0,94.8000,60
KXBTC15M-26AUG230700-00,no,89.0000,238,79,81,71,KXBTC15M,0,93.8000,60
KXETH15M-26AUG230700-00,no,96.7000,178,87,71,74,KXETH15M,0,98.8000,60
KXBTC15M-26AUG230645-45,yes,88.0000,598,85,70,59,KXBTC15M,23059,89.0000,60
KXDOGE15M-26AUG230645-45,yes,88.0000,358,89,90,87,KXDOGE15M,6172,83.0000,60
KXETH15M-26AUG230645-45,yes,91.2000,358,87,86,80,KXETH15M,1450,90.0000,60
KXXRP15M-26AUG230645-45,no,88.0000,298,74,72,55,KXXRP15M,668,91.3000,60
KXSOL15M-26AUG230645-45,yes,90.0000,178,70,65,63,KXSOL15M,3344,83.0000,60
KXDOGE15M-26AUG230630-30,yes,94.1000,538,81,74,74,KXDOGE15M,0,97.0000,60
KXETH15M-26AUG230630-30,yes,96.1000,478,85,71,70,KXETH15M,10,93.0000,60
KXXRP15M-26AUG230630-30,yes,96.4000,478,86,73,71,KXXRP15M,0,96.1000,60
KXBNB15M-26AUG230630-30,yes,94.8000,478,72,53,59,KXBNB15M,107,92.7000,60
KXBTC15M-26AUG230630-30,yes,95.3000,478,91,61,64,KXBTC15M,0,95.5000,60
KXSOL15M-26AUG230630-30,yes,92.4000,478,82,50,59,KXSOL15M,131,90.8000,60
KXSOL15M-26AUG230615-15,yes,95.9000,418,96,88,72,KXSOL15M,0,98.0000,60
KXETH15M-26AUG230615-15,yes,89.0000,418,92,87,73,KXETH15M,1457,90.0000,60
KXBTC15M-26AUG230615-15,yes,93.4000,418,93,90,80,KXBTC15M,0,93.8000,60
KXDOGE15M-26AUG230615-15,yes,96.3000,418,96,87,79,KXDOGE15M,0,96.5000,60
KXXRP15M-26AUG230615-15,yes,93.3000,418,92,88,76,KXXRP15M,0,94.4000,60
KXBNB15M-26AUG230615-15,yes,88.0000,418,77,71,63,KXBNB15M,224,88.0000,60
KXSOL15M-26AUG230600-00,yes,93.6000,418,87,75,65,KXSOL15M,0,94.9000,60
KXDOGE15M-26AUG230600-00,yes,88.0000,418,82,73,61,KXDOGE15M,392,89.0000,60
KXETH15M-26AUG230600-00,yes,92.3000,358,87,83,83,KXETH15M,7627,79.0000,60
KXBNB15M-26AUG230600-00,yes,90.0000,358,86,79,73,KXBNB15M,57,90.3000,60
KXDOGE15M-26AUG230545-45,no,90.0000,598,88,86,85,KXDOGE15M,1908,89.0000,60
KXXRP15M-26AUG230545-45,no,89.0000,598,91,87,84,KXXRP15M,3092,88.0000,60
KXETH15M-26AUG230545-45,no,92.6000,538,80,76,76,KXETH15M,2549,87.0000,60
KXSOL15M-26AUG230545-45,no,91.7000,538,86,88,79,KXSOL15M,573,90.5000,60
KXBNB15M-26AUG230545-45,no,89.0000,538,84,83,79,KXBNB15M,720,83.0000,60
KXDOGE15M-26AUG230545-45,yes,92.9000,178,86,87,70,KXDOGE15M,620,91.0000,60
KXXRP15M-26AUG230530-30,no,89.0000,478,75,82,76,KXXRP15M,2645,84.0000,60
KXBNB15M-26AUG230530-30,no,88.0000,478,78,61,73,KXBNB15M,341,82.0000,60
KXETH15M-26AUG230530-30,no,89.0000,478,83,62,67,KXETH15M,4326,85.0000,60
KXBTC15M-26AUG230530-30,no,89.0000,298,71,64,80,KXBTC15M,9896,90.1000,60
KXSOL15M-26AUG230530-30,no,93.4000,178,92,93,66,KXSOL15M,2822,87.0000,60
KXXRP15M-26AUG230515-15,yes,89.0000,598,80,83,73,KXXRP15M,3494,87.0000,60
KXBTC15M-26AUG230515-15,yes,89.0000,478,88,82,64,KXBTC15M,30309,89.0000,60
KXDOGE15M-26AUG230515-15,no,91.4000,238,87,89,77,KXDOGE15M,1859,86.0000,60
KXSOL15M-26AUG230515-15,yes,92.8000,178,85,76,76,KXSOL15M,631,88.0000,60
KXETH15M-26AUG230500-00,no,91.2000,538,88,79,77,KXETH15M,51,92.1000,60
KXXRP15M-26AUG230500-00,no,90.0000,538,82,65,74,KXXRP15M,38,91.9000,60
KXDOGE15M-26AUG230500-00,no,92.0000,538,91,80,77,KXDOGE15M,0,93.9000,60
KXBNB15M-26AUG230500-00,no,94.0000,178,65,53,54,KXBNB15M,179,87.0000,60
KXSOL15M-26AUG230500-00,no,90.0000,178,85,77,65,KXSOL15M,0,99.2000,60
KXETH15M-26AUG230445-45,yes,92.0000,598,88,76,65,KXETH15M,1572,90.3000,60
KXBTC15M-26AUG230445-45,yes,90.0000,418,85,83,74,KXBTC15M,623,92.4000,60
KXBNB15M-26AUG230445-45,yes,89.0000,418,69,70,68,KXBNB15M,884,82.0000,60
KXSOL15M-26AUG230445-45,yes,94.2000,358,89,65,68,KXSOL15M,0,95.9000,60
KXDOGE15M-26AUG230445-45,yes,92.7000,358,87,59,66,KXDOGE15M,349,92.0000,60
KXXRP15M-26AUG230445-45,yes,90.5000,178,74,74,73,KXXRP15M,0,95.0000,60
KXXRP15M-26AUG230430-30,yes,95.6000,238,90,79,80,KXXRP15M,0,95.8000,60
KXDOGE15M-26AUG230430-30,yes,90.0000,178,85,80,77,KXDOGE15M,1441,90.5000,60
KXETH15M-26AUG230415-15,yes,91.9000,478,84,73,57,KXETH15M,8,93.0000,60
KXBNB15M-26AUG230415-15,yes,90.7000,478,88,80,67,KXBNB15M,713,90.0000,60
KXBTC15M-26AUG230415-15,yes,91.6000,478,88,79,62,KXBTC15M,4418,91.9000,60
KXSOL15M-26AUG230415-15,yes,90.0000,358,85,77,71,KXSOL15M,0,94.0000,60
KXDOGE15M-26AUG230415-15,yes,98.8000,298,85,73,52,KXDOGE15M,0,98.9000,60
KXXRP15M-26AUG230415-15,yes,94.1000,298,71,53,38,KXXRP15M,0,96.0000,60
KXXRP15M-26AUG230400-00,yes,92.6000,478,76,75,49,KXXRP15M,0,94.7000,60
KXDOGE15M-26AUG230400-00,yes,88.0000,418,85,69,62,KXDOGE15M,355,89.0000,60
KXBTC15M-26AUG230400-00,yes,88.0000,418,77,69,75,KXBTC15M,37430,86.0000,60
KXETH15M-26AUG230400-00,yes,90.0000,358,85,67,50,KXETH15M,2239,88.0000,60
KXSOL15M-26AUG230400-00,yes,91.6000,358,88,82,64,KXSOL15M,3526,87.0000,60
KXBTC15M-26AUG230400-00,no,94.8000,178,88,69,15,KXBTC15M,0,97.6000,60
KXBNB15M-26AUG230400-00,no,98.4000,178,62,53,32,KXBNB15M,0,98.7000,60
KXBTC15M-26AUG230345-45,no,89.0000,598,80,69,71,KXBTC15M,4922,91.2000,60
KXSOL15M-26AUG230345-45,no,88.0000,538,85,71,63,KXSOL15M,3559,88.0000,60
KXDOGE15M-26AUG230345-45,no,90.0000,538,90,75,65,KXDOGE15M,1773,90.0000,60
KXETH15M-26AUG230345-45,no,91.8000,418,83,85,86,KXETH15M,92,92.5000,60
KXBNB15M-26AUG230345-45,no,90.0000,418,82,77,85,KXBNB15M,352,91.8000,60
KXXRP15M-26AUG230345-45,no,89.0000,418,75,71,81,KXXRP15M,856,88.0000,60
KXSOL15M-26AUG230330-30,yes,90.7000,238,75,78,62,KXSOL15M,546,88.0000,60
KXXRP15M-26AUG230330-30,no,89.0000,178,75,91,84,KXXRP15M,0,93.3000,60
KXBNB15M-26AUG230330-30,no,91.9000,178,67,83,54,KXBNB15M,204,88.0000,60
KXBNB15M-26AUG230315-15,yes,90.3000,538,54,49,59,KXBNB15M,149,91.7000,60
KXSOL15M-26AUG230315-15,yes,90.3000,358,91,90,86,KXSOL15M,742,92.1000,60
KXDOGE15M-26AUG230315-15,yes,90.7000,358,91,90,86,KXDOGE15M,1243,91.1000,60
KXBTC15M-26AUG230315-15,yes,89.0000,358,89,88,82,KXBTC15M,50248,88.0000,60
KXXRP15M-26AUG230315-15,yes,94.4000,358,93,92,85,KXXRP15M,0,93.7000,60
KXETH15M-26AUG230315-15,yes,91.9000,298,87,91,89,KXETH15M,0,94.0000,60
KXXRP15M-26AUG230300-00,no,88.0000,538,80,68,47,KXXRP15M,1455,89.0000,60
