series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG040000-00,80-84c,no,83,180,True,6.67,False
KXBTC15M,KXBTC15M-26AUG032345-45,75-79c,yes,77,600,True,9.72,False
KXBTC15M,KXBTC15M-26AUG032345-45,80-84c,yes,83,540,True,6.67,False
KXBTC15M,KXBTC15M-26AUG032345-45,85-89c,yes,85,480,True,5.74,False
KXBTC15M,KXBTC15M-26AUG032345-45,90-95c,yes,93,360,True,2.45,False
KXBTC15M,KXBTC15M-26AUG031945-45,85-89c,no,86,600,True,5.3,False
KXBTC15M,KXBTC15M-26AUG031945-45,90-95c,no,91,540,True,3.22,False
KXBTC15M,KXBTC15M-26AUG031930-30,75-79c,yes,78,420,True,9.18,False
KXBTC15M,KXBTC15M-26AUG031930-30,80-84c,yes,82,360,True,7.15,False
KXBTC15M,KXBTC15M-26AUG031930-30,90-95c,yes,94,180,True,2.08,False
KXBTC15M,KXBTC15M-26AUG031915-15,90-95c,no,92,480,True,2.83,False
KXBTC15M,KXBTC15M-26AUG031915-15,75-79c,no,75,360,True,10.85,False
KXBTC15M,KXBTC15M-26AUG031915-15,85-89c,no,89,240,True,4.02,False
KXBTC15M,KXBTC15M-26AUG031900-00,85-89c,yes,89,600,True,4.02,False
KXBTC15M,KXBTC15M-26AUG031900-00,90-95c,yes,92,480,True,2.83,False
KXBTC15M,KXBTC15M-26AUG031845-45,75-79c,no,77,420,True,9.72,False
KXBTC15M,KXBTC15M-26AUG031845-45,85-89c,no,89,300,True,4.02,False
KXBTC15M,KXBTC15M-26AUG031830-30,90-95c,yes,90,600,True,3.62,False
KXBTC15M,KXBTC15M-26AUG031830-30,85-89c,yes,85,540,True,5.74,False
KXBTC15M,KXBTC15M-26AUG031830-30,80-84c,yes,83,240,True,6.67,False
KXBTC15M,KXBTC15M-26AUG031815-15,90-95c,no,92,600,True,2.83,False
KXBTC15M,KXBTC15M-26AUG031800-00,80-84c,no,84,420,True,6.2,False
KXBTC15M,KXBTC15M-26AUG031800-00,85-89c,no,88,360,True,4.44,False
KXBTC15M,KXBTC15M-26AUG031615-15,75-79c,no,75,600,False,-35,False
KXBTC15M,KXBTC15M-26AUG031615-15,85-89c,yes,89,180,True,4.02,False
KXBTC15M,KXBTC15M-26AUG031600-00,90-95c,no,92,240,True,2.83,False
KXBTC15M,KXBTC15M-26AUG031545-45,85-89c,yes,89,600,False,-35,False
KXBTC15M,KXBTC15M-26AUG031545-45,90-95c,no,90,360,True,3.62,False
KXBTC15M,KXBTC15M-26AUG031530-30,75-79c,yes,79,420,True,8.65,False
KXBTC15M,KXBTC15M-26AUG031530-30,85-89c,yes,85,300,True,5.74,False
KXBTC15M,KXBTC15M-26AUG031530-30,90-95c,yes,91,240,True,3.22,False
