series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXGOLD15M,KXGOLD15M-26AUG052300-00,85-89c,no,85,480,True,5.74,True
KXGOLD15M,KXGOLD15M-26AUG052300-00,90-95c,no,92,420,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG052245-45,85-89c,no,87,600,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG052245-45,80-84c,no,84,540,True,6.2,True
KXGOLD15M,KXGOLD15M-26AUG052245-45,90-95c,no,91,480,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG052215-15,90-95c,yes,95,180,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG052200-00,90-95c,yes,91,480,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG052200-00,75-79c,yes,79,420,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG052145-45,85-89c,yes,89,600,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG052145-45,90-95c,yes,91,480,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG052130-30,90-95c,no,93,360,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG052100-00,90-95c,yes,95,360,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG052015-15,90-95c,no,95,600,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG052000-00,90-95c,no,91,540,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG052000-00,85-89c,no,89,420,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG051930-30,80-84c,yes,80,480,True,8.14,True
KXGOLD15M,KXGOLD15M-26AUG051930-30,90-95c,yes,92,420,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG051915-15,85-89c,yes,89,420,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG051915-15,80-84c,yes,82,360,True,7.15,True
KXGOLD15M,KXGOLD15M-26AUG051815-15,80-84c,no,80,360,True,8.14,True
KXGOLD15M,KXGOLD15M-26AUG051815-15,90-95c,no,91,300,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG051815-15,85-89c,no,89,240,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG051800-00,90-95c,no,92,240,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG051800-00,85-89c,no,85,180,True,5.74,True
KXGOLD15M,KXGOLD15M-26AUG051715-15,90-95c,yes,92,420,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG051645-45,80-84c,yes,80,480,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG051645-45,75-79c,yes,76,420,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG051630-30,90-95c,no,91,540,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG051600-00,90-95c,no,91,480,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG051545-45,85-89c,no,87,480,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG051545-45,90-95c,no,93,420,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG051530-30,90-95c,no,95,420,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG051445-45,90-95c,no,94,480,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG051445-45,85-89c,no,87,240,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG051415-15,90-95c,yes,95,360,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG051045-45,85-89c,no,89,420,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG051045-45,90-95c,no,90,300,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG051030-30,85-89c,yes,89,480,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG050845-45,85-89c,no,85,600,True,5.74,True
KXGOLD15M,KXGOLD15M-26AUG050845-45,80-84c,no,83,540,True,6.67,True
KXGOLD15M,KXGOLD15M-26AUG050830-30,90-95c,yes,93,600,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG050800-00,90-95c,yes,94,240,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG050745-45,85-89c,yes,89,600,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG050715-15,90-95c,yes,94,420,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG050630-30,90-95c,yes,93,480,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG050615-15,80-84c,no,83,540,True,6.67,True
KXGOLD15M,KXGOLD15M-26AUG050615-15,85-89c,no,86,480,True,5.3,True
KXGOLD15M,KXGOLD15M-26AUG050615-15,90-95c,no,91,420,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG050530-30,90-95c,no,95,360,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG050515-15,90-95c,yes,91,480,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG050500-00,90-95c,no,92,480,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG050315-15,90-95c,no,95,420,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG050230-30,90-95c,no,91,540,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG050130-30,85-89c,yes,88,180,True,4.44,True
KXGOLD15M,KXGOLD15M-26AUG050045-45,90-95c,no,95,240,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG050015-15,90-95c,yes,95,600,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG042345-45,90-95c,no,90,300,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG042345-45,80-84c,no,84,240,True,6.2,True
KXGOLD15M,KXGOLD15M-26AUG042330-30,90-95c,no,92,600,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG042215-15,90-95c,no,90,360,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG042215-15,80-84c,no,81,240,True,7.64,True
KXGOLD15M,KXGOLD15M-26AUG042215-15,85-89c,no,87,180,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG042045-45,80-84c,yes,80,360,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG042045-45,75-79c,yes,78,240,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG042000-00,90-95c,yes,92,360,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG042000-00,85-89c,yes,88,300,True,4.44,True
KXGOLD15M,KXGOLD15M-26AUG041945-45,90-95c,yes,92,240,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG041945-45,85-89c,yes,87,180,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG041815-15,90-95c,no,92,540,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG041800-00,85-89c,no,87,180,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG041730-30,90-95c,yes,95,180,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG041715-15,90-95c,yes,93,600,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG041645-45,90-95c,yes,92,480,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG041615-15,90-95c,yes,93,240,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG041530-30,75-79c,yes,78,420,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG041500-00,90-95c,yes,92,420,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG041415-15,80-84c,yes,82,360,True,7.15,True
KXGOLD15M,KXGOLD15M-26AUG041415-15,75-79c,yes,75,240,True,10.85,True
KXGOLD15M,KXGOLD15M-26AUG041045-45,90-95c,no,93,360,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG041030-30,85-89c,no,87,540,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG041030-30,90-95c,no,90,480,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG041000-00,85-89c,yes,89,480,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG040945-45,90-95c,yes,91,360,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG040915-15,90-95c,no,91,420,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG040900-00,90-95c,no,91,240,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG040845-45,90-95c,yes,93,600,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG040830-30,90-95c,yes,92,420,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG040815-15,90-95c,no,95,300,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG040800-00,90-95c,yes,91,540,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG040800-00,85-89c,yes,87,240,True,4.86,True
KXGOLD15M,KXGOLD15M-26AUG040730-30,90-95c,yes,95,240,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG040700-00,90-95c,yes,90,600,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG040700-00,80-84c,yes,81,540,True,7.64,True
KXGOLD15M,KXGOLD15M-26AUG040615-15,90-95c,no,94,240,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG040615-15,85-89c,no,89,180,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG040600-00,90-95c,no,90,240,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG040545-45,85-89c,no,89,360,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG040515-15,90-95c,no,92,480,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG040500-00,85-89c,no,86,480,True,5.3,True
KXGOLD15M,KXGOLD15M-26AUG040500-00,90-95c,no,92,300,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG040415-15,90-95c,yes,94,480,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG040245-45,85-89c,no,88,420,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG040245-45,90-95c,no,90,360,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG040215-15,80-84c,yes,81,360,True,7.64,True
KXGOLD15M,KXGOLD15M-26AUG040145-45,90-95c,no,95,240,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG040130-30,90-95c,yes,93,480,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG040100-00,85-89c,yes,85,600,True,5.74,True
KXGOLD15M,KXGOLD15M-26AUG040100-00,90-95c,yes,92,360,True,2.83,True
KXGOLD15M,KXGOLD15M-26AUG040045-45,90-95c,yes,94,180,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG040000-00,90-95c,yes,90,360,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG032330-30,75-79c,yes,77,360,True,9.72,True
KXGOLD15M,KXGOLD15M-26AUG032215-15,85-89c,no,86,240,True,5.3,True
KXGOLD15M,KXGOLD15M-26AUG032215-15,80-84c,no,81,180,True,7.64,True
KXGOLD15M,KXGOLD15M-26AUG032145-45,90-95c,yes,95,360,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG032130-30,85-89c,yes,86,480,True,5.3,True
KXGOLD15M,KXGOLD15M-26AUG032130-30,80-84c,yes,80,420,True,8.14,True
KXGOLD15M,KXGOLD15M-26AUG032130-30,90-95c,yes,90,360,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG032115-15,85-89c,no,89,360,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG032030-30,90-95c,no,94,360,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG032015-15,90-95c,yes,93,540,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG031815-15,90-95c,no,90,600,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG031715-15,90-95c,yes,93,480,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG031700-00,85-89c,no,86,180,True,5.3,True
KXGOLD15M,KXGOLD15M-26AUG031645-45,90-95c,yes,95,600,True,1.71,True
KXGOLD15M,KXGOLD15M-26AUG031515-15,90-95c,yes,94,600,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG031430-30,80-84c,yes,83,600,True,6.67,True
KXGOLD15M,KXGOLD15M-26AUG031430-30,90-95c,yes,91,420,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG031430-30,85-89c,yes,88,300,True,4.44,True
KXGOLD15M,KXGOLD15M-26AUG031415-15,90-95c,yes,94,360,True,2.08,True
KXGOLD15M,KXGOLD15M-26AUG031045-45,85-89c,yes,85,420,True,5.74,True
KXGOLD15M,KXGOLD15M-26AUG031045-45,75-79c,yes,79,360,True,8.65,True
KXGOLD15M,KXGOLD15M-26AUG031015-15,90-95c,no,94,180,False,-35,True
KXGOLD15M,KXGOLD15M-26AUG030945-45,90-95c,no,90,180,True,3.62,True
KXGOLD15M,KXGOLD15M-26AUG030930-30,90-95c,no,91,420,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG030915-15,85-89c,no,85,540,True,5.74,True
KXGOLD15M,KXGOLD15M-26AUG030915-15,90-95c,no,93,480,True,2.45,True
KXGOLD15M,KXGOLD15M-26AUG030830-30,90-95c,no,91,420,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG030815-15,85-89c,no,89,360,True,4.02,True
KXGOLD15M,KXGOLD15M-26AUG030745-45,80-84c,yes,84,480,True,6.2,True
KXGOLD15M,KXGOLD15M-26AUG030745-45,90-95c,yes,91,420,True,3.22,True
KXGOLD15M,KXGOLD15M-26AUG030730-30,80-84c,no,82,540,True,7.15,True
