series,ticker,zone,side,ask,secs_left,won,profit,prior_filter
KXBTC15M,KXBTC15M-26AUG021915-15,90-95c,no,94,240,True,2.08,True
KXBTC15M,KXBTC15M-26AUG021815-15,90-95c,yes,92,540,True,2.83,True
KXBTC15M,KXBTC15M-26AUG021815-15,85-89c,yes,87,420,True,4.86,True
KXBTC15M,KXBTC15M-26AUG021715-15,80-84c,yes,80,420,True,8.14,True
KXBTC15M,KXBTC15M-26AUG021715-15,85-89c,yes,86,360,True,5.3,True
KXBTC15M,KXBTC15M-26AUG021700-00,90-95c,yes,91,600,True,3.22,True
KXBTC15M,KXBTC15M-26AUG021700-00,85-89c,yes,86,540,True,5.3,True
KXBTC15M,KXBTC15M-26AUG021645-45,80-84c,yes,80,540,True,8.14,True
KXBTC15M,KXBTC15M-26AUG021600-00,90-95c,yes,94,480,True,2.08,True
KXBTC15M,KXBTC15M-26AUG021500-00,90-95c,no,95,540,True,1.71,True
KXBTC15M,KXBTC15M-26AUG021030-30,90-95c,yes,90,480,True,3.62,True
KXBTC15M,KXBTC15M-26AUG021015-15,90-95c,no,94,360,True,2.08,True
KXBTC15M,KXBTC15M-26AUG021000-00,75-79c,yes,77,480,True,9.72,True
KXBTC15M,KXBTC15M-26AUG020945-45,85-89c,no,88,240,True,4.44,True
KXBTC15M,KXBTC15M-26AUG020945-45,75-79c,no,77,180,True,9.72,True
KXBTC15M,KXBTC15M-26AUG020930-30,85-89c,no,86,480,True,5.3,True
KXBTC15M,KXBTC15M-26AUG020930-30,90-95c,no,91,420,True,3.22,True
KXBTC15M,KXBTC15M-26AUG020845-45,90-95c,no,95,240,True,1.71,True
KXBTC15M,KXBTC15M-26AUG020830-30,90-95c,yes,95,300,True,1.71,True
KXBTC15M,KXBTC15M-26AUG020815-15,90-95c,yes,90,600,True,3.62,True
KXBTC15M,KXBTC15M-26AUG020715-15,80-84c,no,84,480,True,6.2,True
KXBTC15M,KXBTC15M-26AUG020630-30,80-84c,yes,80,540,False,-35,True
KXBTC15M,KXBTC15M-26AUG020545-45,90-95c,yes,93,600,True,2.45,True
KXBTC15M,KXBTC15M-26AUG020515-15,90-95c,no,90,540,False,-35,True
KXBTC15M,KXBTC15M-26AUG020515-15,80-84c,no,80,480,False,-35,True
KXBTC15M,KXBTC15M-26AUG020500-00,80-84c,no,84,360,True,6.2,True
KXBTC15M,KXBTC15M-26AUG020500-00,85-89c,no,89,300,True,4.02,True
KXBTC15M,KXBTC15M-26AUG020445-45,90-95c,no,95,420,True,1.71,True
KXBTC15M,KXBTC15M-26AUG020400-00,90-95c,no,91,600,True,3.22,True
KXBTC15M,KXBTC15M-26AUG020245-45,75-79c,no,76,540,True,10.28,True
KXBTC15M,KXBTC15M-26AUG020245-45,90-95c,no,93,240,True,2.45,True
KXBTC15M,KXBTC15M-26AUG020115-15,90-95c,no,95,480,True,1.71,True
KXBTC15M,KXBTC15M-26AUG020100-00,90-95c,yes,94,360,True,2.08,True
KXBTC15M,KXBTC15M-26AUG020015-15,90-95c,yes,93,600,True,2.45,True
KXBTC15M,KXBTC15M-26AUG012345-45,90-95c,yes,91,300,True,3.22,True
